Gene	Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Abalone shriveling syndrome-associated virus	Abalone shriveling syndrome-associated virus	1.153035566033779	-0.28581415943738214	0.613064666152375	-0.46620556560724064	0.6410683659291176	0.996360449131105
Abelson murine leukemia virus	Abelson murine leukemia virus	3.6369065337757145	0.34657610888946655	0.6335993593959427	0.546995674395699	0.5843817038909911	0.996360449131105
Agrotis segetum nucleopolyhedrovirus B	Agrotis segetum nucleopolyhedrovirus B	1.153035566033779	-0.28582641707567136	0.612365610748492	-0.4667577866208177	0.6406731807695775	0.996360449131105
Ateline alphaherpesvirus 1	Ateline alphaherpesvirus 1	1.0240033079692628	0.002851190890398073	0.6250533057817966	0.004561516376322328	0.996360449131105	0.996360449131105
Autographa californica multiple nucleopolyhedrovirus	Autographa californica multiple nucleopolyhedrovirus	1.153035566033779	-0.2858141594373822	0.6130646661523748	-0.4662055656072409	0.6410683659291173	0.996360449131105
Avian leukosis virus	Avian leukosis virus	1.0240033079692628	0.002851190890398073	0.6250533057817966	0.004561516376322328	0.996360449131105	0.996360449131105
Avian myeloblastosis virus	Avian myeloblastosis virus	1.8304549208724885	0.43749793179083435	0.5172414500472937	0.8458292191216151	0.39764802277398387	0.996360449131105
Avian sarcoma virus CT10	Avian sarcoma virus CT10	4.024003307969263	0.26229908155119824	0.6699606807232298	0.39151414269273765	0.695417236930953	0.996360449131105
Baboon endogenous virus	Baboon endogenous virus	2.056261372485392	-0.8138107315008287	0.6348841121039585	-1.281825637129146	0.19990381868156987	0.996360449131105
Bacillus phage vB_BanS-Tsamsa	Bacillus phage vB_BanS-Tsamsa	1.0240033079692628	0.002851190890398073	0.6250533057817966	0.004561516376322328	0.996360449131105	0.996360449131105
Bacillus virus Bcp1	Bacillus virus Bcp1	1.0240033079692628	0.002851190890398073	0.6250533057817966	0.004561516376322328	0.996360449131105	0.996360449131105
Bacillus virus SIOphi	Bacillus virus SIOphi	1.0562613724853918	0.1544257674671808	0.607482051746439	0.25420630457019266	0.7993361802152879	0.996360449131105
Bat associated circovirus 4	Bat associated circovirus 4	1.0562613724853918	-0.07495440261805589	0.6213138168580702	-0.12063855749594266	0.9039773273967155	0.996360449131105
BeAn 58058 virus	BeAn 58058 virus	1300.3191658451483	0.05069526956944501	1.0988847851916896	0.04613338018016304	0.9632039407859001	0.996360449131105
Bovine gammaherpesvirus 4	Bovine gammaherpesvirus 4	14.15336097106682	0.020244006679831148	0.8154705261100971	0.02482493975152941	0.9801945981413165	0.996360449131105
Brazilian marseillevirus	Brazilian marseillevirus	1.0240033079692628	0.002851190890398073	0.6250533057817966	0.004561516376322328	0.996360449131105	0.996360449131105
Brome mosaic virus	Brome mosaic virus	1.0240033079692628	0.002851190890398073	0.6250533057817966	0.004561516376322328	0.996360449131105	0.996360449131105
Cafeteria roenbergensis virus	Cafeteria roenbergensis virus	1.153035566033779	-0.2858141594373822	0.6130646661523748	-0.4662055656072409	0.6410683659291173	0.996360449131105
Cardiovirus A	Cardiovirus A	1.0240033079692628	0.002851190890398073	0.6250533057817966	0.004561516376322328	0.996360449131105	0.996360449131105
Catopsilia pomona nucleopolyhedrovirus	Catopsilia pomona nucleopolyhedrovirus	1.0562613724853918	-0.07495440261805585	0.6213138168580694	-0.12063855749594274	0.9039773273967155	0.996360449131105
Caviid betaherpesvirus 2	Caviid betaherpesvirus 2	1.0240033079692628	0.002851190890398073	0.6250533057817966	0.004561516376322328	0.996360449131105	0.996360449131105
Choristoneura fumiferana granulovirus	Choristoneura fumiferana granulovirus	2.991745243453134	0.12168408972626742	0.649154410723585	0.1874501470160717	0.851307707702758	0.996360449131105
Chrysochromulina ericina virus	Chrysochromulina ericina virus	2.7659387918402305	1.5296203771138033	0.5908997631268094	2.5886291932487047	0.009635879365575141	0.996360449131105
Clostridium phage phiCT19406C	Clostridium phage phiCT19406C	1.153035566033779	-0.2858141594373822	0.6130646661523748	-0.4662055656072409	0.6410683659291173	0.996360449131105
Clover yellow mosaic virus	Clover yellow mosaic virus	1.0240033079692628	0.002851190890398073	0.6250533057817966	0.004561516376322328	0.996360449131105	0.996360449131105
Columbid alphaherpesvirus 1	Columbid alphaherpesvirus 1	9.26276632805264	1.2740571537337697	0.7732214273930532	1.6477261345812726	0.09940888255777766	0.996360449131105
Cotesia congregata bracovirus	Cotesia congregata bracovirus	1.0562613724853918	-0.07495440261805587	0.6213138168580702	-0.12063855749594264	0.9039773273967155	0.996360449131105
Cyprinid herpesvirus 2	Cyprinid herpesvirus 2	1.0885194370015208	-0.14874442770935387	0.6186461336882066	-0.24043539530842686	0.8099927413382996	0.996360449131105
Drosophila innubila nudivirus	Drosophila innubila nudivirus	2.475616211195069	0.17722044074185048	0.5499526862810532	0.32224670442155456	0.7472658049527166	0.996360449131105
Ectocarpus siliculosus virus 1	Ectocarpus siliculosus virus 1	1.0885194370015208	-0.1487504678916692	0.6179888512765812	-0.24070089223194718	0.8097869473972895	0.996360449131105
Elephant endotheliotropic herpesvirus 4	Elephant endotheliotropic herpesvirus 4	1.0240033079692628	0.002851190890398073	0.6250533057817966	0.004561516376322328	0.996360449131105	0.996360449131105
Enterococcus virus LY0322	Enterococcus virus LY0322	33.41110008216281	-0.46561573580226223	1.0198648502627752	-0.456546507787079	0.6479970352194858	0.996360449131105
Equid gammaherpesvirus 2	Equid gammaherpesvirus 2	1.0562613724853918	-0.07495440261805585	0.6213138168580694	-0.12063855749594274	0.9039773273967155	0.996360449131105
Equid gammaherpesvirus 5	Equid gammaherpesvirus 5	1.0885194370015208	0.2914779802219822	0.5935200098854001	0.49110051113232434	0.6233553600195509	0.996360449131105
Escherichia virus alpha3	Escherichia virus alpha3	1.0885194370015208	-0.14874442770935387	0.6186461336882059	-0.24043539530842717	0.8099927413382993	0.996360449131105
Escherichia virus G4	Escherichia virus G4	1.249809759582166	0.4861602438149845	0.5613070892484187	0.8661216883363176	0.38642343269035817	0.996360449131105
Escherichia virus ID21	Escherichia virus ID21	1.0885194370015208	0.2914908340485443	0.5928427954839031	0.4916831852710925	0.6229433268915759	0.996360449131105
Escherichia virus ID62	Escherichia virus ID62	1.0562613724853918	0.1544257674671808	0.607482051746439	0.25420630457019266	0.7993361802152879	0.996360449131105
Escherichia virus M13	Escherichia virus M13	1.0240033079692628	0.002851190890398073	0.6250533057817966	0.004561516376322328	0.996360449131105	0.996360449131105
Escherichia virus NC29	Escherichia virus NC29	1.0885194370015208	0.2914908340485443	0.5928427954839031	0.4916831852710925	0.6229433268915759	0.996360449131105
Escherichia virus PBECO4	Escherichia virus PBECO4	1.0562613724853918	-0.07495440261805587	0.6213138168580703	-0.12063855749594261	0.9039773273967155	0.996360449131105
Escherichia virus phiX174	Escherichia virus phiX174	1.8949710499047467	0.9939084768169041	0.5650066632184805	1.7591093017474257	0.07855894530251131	0.996360449131105
Escherichia virus T4	Escherichia virus T4	1.0885194370015208	0.2914779802219822	0.5935200098853997	0.4911005111323247	0.6233553600195507	0.996360449131105
Escherichia virus Talmos	Escherichia virus Talmos	1.153035566033779	0.33873817277540685	0.5771371222202029	0.5869284087502581	0.5572517892026552	0.996360449131105
Escherichia virus WA45	Escherichia virus WA45	1.0885194370015208	0.2914908340485443	0.5928427954839031	0.4916831852710925	0.6229433268915759	0.996360449131105
Fujinami sarcoma virus	Fujinami sarcoma virus	1.0240033079692628	0.002851190890398073	0.6250533057817966	0.004561516376322328	0.996360449131105	0.996360449131105
Hardy-Zuckerman feline sarcoma virus	Hardy-Zuckerman feline sarcoma virus	2.9295565051029593	-0.6242888255240048	0.6304647080676972	-0.9902042375018567	0.32207430176448304	0.996360449131105
