Abalone_shriveling_syndrome-associated_virus
Abelson_murine_leukemia_virus
Agrotis_segetum_nucleopolyhedrovirus_B
Alfalfa_mosaic_virus
Ateline_alphaherpesvirus_1
Autographa_californica_multiple_nucleopolyhedrovirus
Avian_leukosis_virus
Avian_myeloblastosis_virus
Avian_sarcoma_virus_CT10
Baboon_endogenous_virus
Bacillus_phage_vB_BanS-Tsamsa
Bacillus_virus_Bcp1
Bacillus_virus_SIOphi
Bat_associated_circovirus_4
BeAn_58058_virus
Bovine_gammaherpesvirus_4
Brazilian_marseillevirus
Brome_mosaic_virus
Cafeteria_roenbergensis_virus
Cardiovirus_A
Catopsilia_pomona_nucleopolyhedrovirus
Caviid_betaherpesvirus_2
Choristoneura_fumiferana_granulovirus
Chrysochromulina_ericina_virus
Clostridium_phage_phiCT19406C
Clover_yellow_mosaic_virus
Columbid_alphaherpesvirus_1
Cotesia_congregata_bracovirus
Cyprinid_herpesvirus_2
Drosophila_innubila_nudivirus
Ectocarpus_siliculosus_virus_1
Elephant_endotheliotropic_herpesvirus_4
Enterococcus_virus_LY0322
Equid_gammaherpesvirus_2
Equid_gammaherpesvirus_5
Escherichia_virus_alpha3
Escherichia_virus_G4
Escherichia_virus_ID21
Escherichia_virus_ID62
Escherichia_virus_Lambda
Escherichia_virus_M13
Escherichia_virus_NC29
Escherichia_virus_PBECO4
Escherichia_virus_phiX174
Escherichia_virus_T4
Escherichia_virus_Talmos
Escherichia_virus_WA45
Esparto_virus
Faecalibacterium_virus_Taranis
Fujinami_sarcoma_virus
Hardy-Zuckerman_feline_sarcoma_virus
Harvey_murine_sarcoma_virus
Human_alphaherpesvirus_1
Human_betaherpesvirus_5
Human_betaherpesvirus_7
Human_endogenous_retrovirus_K
Human_gammaherpesvirus_4
Human_immunodeficiency_virus_1
Human_mastadenovirus_C
Human_polyomavirus_5
Human_respirovirus_3
Ictalurid_herpesvirus_2
Indiana_vesiculovirus
Influenza_A_virus
Kallithea_virus
Kirsten_murine_sarcoma_virus
Lactococcus_virus_712
Lactococcus_virus_c2
Lonomia_obliqua_nucleopolyhedrovirus
Macaca_mulatta_polyomavirus_1
Macacine_gammaherpesvirus_4
Mason-Pfizer_monkey_virus
Megavirus_chiliensis
Mocis_latipes_granulovirus
Mollivirus_sibericum
Molluscum_contagiosum_virus
Moumouvirus
Mouse_mammary_tumor_virus
Murid_betaherpesvirus_2
Murine_astrovirus
Murine_leukemia_virus
Murine_leukemia-related_retroviruses
Murmansk_poxvirus
Mus_musculus_mobilized_endogenous_polytropic_provirus
Mythimna_unipuncta_granulovirus_A
Noumeavirus
Orpheovirus_IHUMI-LCC2
Oxbow_orthohantavirus
Pandoravirus_dulcis
Pandoravirus_inopinatum
Pandoravirus_macleodensis
Pandoravirus_neocaledonia
Pandoravirus_salinus
Pepino_mosaic_virus
Pepper_chlorotic_spot_virus
Peridroma_alphabaculovirus
Pestivirus_A
Pestivirus_G
Phaeocystis_globosa_virus
Primate_erythroparvovirus_1
Prochlorococcus_phage_P-SSM3
Propionibacterium_phage_BruceLethal
Propionibacterium_phage_Enoki
Propionibacterium_phage_QueenBey
Propionibacterium_virus_Attacne
Propionibacterium_virus_P101A
Propionibacterium_virus_PAD20
Propionibacterium_virus_PHL041M10
Propionibacterium_virus_PHL071N05
Propionibacterium_virus_PHL095N00
Propionibacterium_virus_PHL116M00
Propionibacterium_virus_SKKY
Proteus_phage_VB_PmiS-Isfahan
Pseudomonas_virus_EL
Pseudomonas_virus_LKA1
Pygoscelis_adeliae_polyomavirus_1
Saimiriine_gammaherpesvirus_2
Shamonda_orthobunyavirus
Simbu_orthobunyavirus
Snyder-Theilen_feline_sarcoma_virus
Spleen_focus-forming_virus
Spodoptera_exigua_multiple_nucleopolyhedrovirus
Spodoptera_litura_granulovirus
Staphylococcus_phage_IME-SA4
Staphylococcus_phage_StB20
Staphylococcus_virus_Andhra
Staphylococcus_virus_CSA13
Staphylococcus_virus_SEP9
Stenotrophomonas_phage_S1
Streptococcus_phage_EJ-1
Streptococcus_phage_SpSL1
Streptococcus_virus_DT1
Synechococcus_phage_ACG-2014f
Synechococcus_phage_metaG-MbCM1
Synechococcus_virus_Bellamy
Thermus_phage_TMA
Tobacco_mosaic_virus
Tupaiid_betaherpesvirus_1
uncultured_crAssphage
White_clover_mosaic_virus
White_spot_syndrome_virus
Woodchuck_hepatitis_virus
Woolly_monkey_sarcoma_virus
Y73_sarcoma_virus
