Gene	Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Acaryochloridaceae	Acaryochloridaceae	2.040015590519574	-0.165343619159224	0.9894740156508094	-0.16710253785742124	0.8672893691715107	0.9221001103961326
Acetobacteraceae	Acetobacteraceae	6.001840763840417	-0.12523787182647536	0.5628289408521255	-0.2225149823263613	0.8239130113920343	0.9195240775371938
Acholeplasmataceae	Acholeplasmataceae	2.616825407629549	1.4088216856961715	1.055333985727179	1.3349533936646807	0.18189160078573494	0.38031880164290033
Acidaminococcaceae	Acidaminococcaceae	1.2192865935995378	0.7840291329608651	1.3140975810585591	0.5966293099248365	0.5507548980647137	NA
Acidiferrobacteraceae	Acidiferrobacteraceae	1.3071083813913285	0.4451768751760345	1.1590054729652184	0.38410247885809096	0.700902494289007	NA
Acidimicrobiaceae	Acidimicrobiaceae	1.1222875866795419	-0.10729605663606685	1.3913808576225488	-0.0771148000551075	0.9385322193191759	NA
Acidithiobacillaceae	Acidithiobacillaceae	2.2475956208119605	-1.4268282904705187	1.209396169908316	-1.1797856864212546	0.23808546382218687	0.4380772534328239
Acidobacteriaceae	Acidobacteriaceae	2.1579932186418507	0.15491802588130213	0.8083784582762038	0.1916404677725471	0.8480238412848896	0.9195240775371938
Acidothermaceae	Acidothermaceae	1.1116291783275727	-0.40494419672958637	1.4278977762887468	-0.28359466864783417	0.7767210232452926	NA
Actinomycetaceae	Actinomycetaceae	23.96131975447085	2.3294693310044514	1.0557228008311883	2.2065160752144606	0.02734788594849169	0.09691701792560668
Actinopolysporaceae	Actinopolysporaceae	1.1165746438601785	-1.0217184114423605	1.298566553496666	-0.7868048108055509	0.4313961368677534	NA
Aerococcaceae	Aerococcaceae	2.278702337157001	0.8375784324907303	1.1270635301639766	0.7431510381396786	0.4573902424978031	0.6332655411313057
Aeromonadaceae	Aeromonadaceae	22.762838228662226	0.7655021086359051	0.6927429482065983	1.105030532057625	0.2691463595322818	0.45433880875174176
Akkermansiaceae	Akkermansiaceae	1.9516613634890607	1.1809583133829513	0.9797609357420699	1.2053535411559297	0.2280668485148395	0.42934436324750885
Alcaligenaceae	Alcaligenaceae	18.535444745645243	0.11831100518012697	0.595305015252269	0.19874014521781072	0.8424660190228654	0.9195240775371938
Alcanivoracaceae	Alcanivoracaceae	15.446913953719854	-2.770296647156434	0.7166221239780949	-3.865770472976793	1.1073904763586651e-4	0.0011319991536110799
Alicyclobacillaceae	Alicyclobacillaceae	1.2772933323761617	0.7710922160511762	1.3230431123471083	0.5828171499893463	0.560016398575792	NA
Alteromonadaceae	Alteromonadaceae	11.507021892301122	1.3161223055894655	1.0654039081309308	1.2353270863238877	0.21670879692453007	0.419730722464353
Amoebophilaceae	Amoebophilaceae	1.606602242867896	-0.0027029703525649693	1.1937082100226362	-0.0022643476268909245	0.9981933135321082	NA
Anaerohalosphaeraceae	Anaerohalosphaeraceae	1.1183720412067892	0.14909573867054376	1.3649092365524096	0.10923491077482998	0.9130161711797689	NA
Anaerolineaceae	Anaerolineaceae	3.818949176471306	0.9724167647148494	0.6492215719533732	1.4978195530210878	0.13418013925503577	0.2904605367403127
Anaeromyxobacteraceae	Anaeromyxobacteraceae	1.3072977395099308	-1.4272078420277685	1.223596930890309	-1.166403581111722	0.24345131133310793	NA
Anaplasmataceae	Anaplasmataceae	10.237489646078787	-1.3451807049512843	0.611255700653128	-2.200684105708881	0.02775839479417869	0.09691701792560668
Aphanizomenonaceae	Aphanizomenonaceae	3.981585345921782	-0.9148090143498996	0.6922564874705325	-1.321488539157736	0.18633852145908888	0.38523919043227367
Aphanothecaceae	Aphanothecaceae	4.069241536965316	-1.3405308872758825	0.6726704176141256	-1.99284947304591	0.046277932502010274	0.14342098140278323
Aquificaceae	Aquificaceae	1.3325278028245118	-0.6168476320773648	1.115756750854065	-0.5528513554636294	0.5803651992693001	NA
Archangiaceae	Archangiaceae	2.4965124374207783	0.7163574681050321	0.8001405705334484	0.8952895209743474	0.37063234054428357	0.5779351750860016
Ardenticatenaceae	Ardenticatenaceae	2.4073843872626033	-1.382775652416772	0.8458296716544544	-1.6348157303491657	0.10208768217288415	0.2408222246129575
Atopobiaceae	Atopobiaceae	5.120230798676854	3.1298385369405954	1.037786746622633	3.0158783074907474	0.002562360749958617	0.014733574312262047
Aurantimonadaceae	Aurantimonadaceae	3.199003809822622	-1.384963195160413	0.8183238763369906	-1.692438941608099	0.09056231272799692	0.22630033665799645
Azonexaceae	Azonexaceae	1.7357064022958961	1.28945772604828	1.0771089129208569	1.1971470206774029	0.23124925539276606	NA
Bacillaceae	Bacillaceae	7461.210982962192	-2.852381133341536	1.0850930991963603	-2.628697146313124	0.00857126569758369	0.04150297074619471
Bacteriovoracaceae	Bacteriovoracaceae	1.2178811563140879	-2.14891925383579	1.2498788412444828	-1.7193020498660079	0.08555938691277276	NA
Bacteroidaceae	Bacteroidaceae	48.4562985752722	4.850599762735433	0.8633149370709563	5.618575046543831	1.9253876307795575e-8	5.061018915191979e-7
Baekduiaceae	Baekduiaceae	1.3100628561289003	1.048995265960611	1.2932784653731586	0.8111132242953857	0.4173006521758465	NA
Barnesiellaceae	Barnesiellaceae	5.30541679887992	0.49170316140249526	0.737384719841643	0.6668203831347237	0.5048868712878923	0.6830822376247956
Bartonellaceae	Bartonellaceae	13.229403458878544	-1.9410929506657124	0.7198169684903716	-2.696647947514559	0.007004127620366249	0.035213174478955354
