x	y	value	x_condition	y_condition
GSM5282512	GSM1022678	0.5279145148358882	Blood_EoE	Esophagus_EoE
GSM5282513	GSM1022678	0.5479509550457733	Blood_EoE	Esophagus_EoE
GSM5282514	GSM1022678	0.5243891014010726	Blood_EoE	Esophagus_EoE
GSM5282515	GSM1022678	0.44069263601386044	Blood_EoE	Esophagus_EoE
GSM5282516	GSM1022678	0.883034320650288	Blood_EoE	Esophagus_EoE
GSM5282517	GSM1022678	0.8538226053574886	Blood_EoE	Esophagus_EoE
GSM5282518	GSM1022678	0.4907759328580319	Blood_EoE	Esophagus_EoE
GSM5282519	GSM1022678	0.8530944518504066	Blood_EoE	Esophagus_EoE
GSM5282520	GSM1022678	0.901580636002464	Blood_EoE	Esophagus_EoE
GSM5282521	GSM1022678	0.8457273381306897	Blood_EoE	Esophagus_EoE
GSM5282522	GSM1022678	0.8187384975606554	Blood_EoE	Esophagus_EoE
GSM5282523	GSM1022678	0.5042741869994647	Blood_EoE	Esophagus_EoE
GSM5282524	GSM1022678	0.5296230287452914	Blood_EoE	Esophagus_EoE
GSM5282525	GSM1022678	0.5342634048198669	Blood_EoE	Esophagus_EoE
GSM5282526	GSM1022678	0.5325469522225443	Blood_EoE	Esophagus_EoE
GSM5282527	GSM1022678	0.4914577665773232	Blood_EoE	Esophagus_EoE
GSM5282528	GSM1022678	0.5698891305861024	Blood_EoE	Esophagus_EoE
GSM5282529	GSM1022678	0.4739908330204875	Blood_EoE	Esophagus_EoE
GSM5282530	GSM1022678	0.8155235249297457	Blood_EoE	Esophagus_EoE
GSM5282531	GSM1022678	0.8045814326388723	Blood_EoE	Esophagus_EoE
GSM5282532	GSM1022678	0.5613995096820767	Blood_EoE	Esophagus_EoE
GSM5282533	GSM1022678	0.49785304230363225	Blood_EoE	Esophagus_EoE
GSM5282534	GSM1022678	0.5409276701264124	Blood_EoE	Esophagus_EoE
GSM5282535	GSM1022678	0.527263436827781	Blood_EoE	Esophagus_EoE
GSM5282536	GSM1022678	0.5418371454018638	Blood_EoE	Esophagus_EoE
GSM4818000	GSM1022678	0.9937052090171605	Blood_IBD	Esophagus_EoE
GSM4818001	GSM1022678	0.9937052090171605	Blood_IBD	Esophagus_EoE
GSM4818002	GSM1022678	0.9845047647983547	Blood_IBD	Esophagus_EoE
GSM4818003	GSM1022678	0.9813251751398372	Blood_IBD	Esophagus_EoE
GSM4818004	GSM1022678	0.9921500771033587	Blood_IBD	Esophagus_EoE
GSM4818005	GSM1022678	0.9907407407407407	Blood_IBD	Esophagus_EoE
GSM4818006	GSM1022678	0.9890600302762164	Blood_IBD	Esophagus_EoE
GSM4818007	GSM1022678	0.9922720247295209	Blood_IBD	Esophagus_EoE
GSM4818008	GSM1022678	0.9952177071054582	Blood_IBD	Esophagus_EoE
GSM4818009	GSM1022678	0.9905274550890292	Blood_IBD	Esophagus_EoE
GSM4818010	GSM1022678	0.9631429894245965	Blood_IBD	Esophagus_EoE
GSM4818011	GSM1022678	0.9903508517141212	Blood_IBD	Esophagus_EoE
GSM4818012	GSM1022678	0.9889915032209405	Blood_IBD	Esophagus_EoE
GSM4818013	GSM1022678	0.9874603073959123	Blood_IBD	Esophagus_EoE
GSM4818014	GSM1022678	0.9890600302762164	Blood_IBD	Esophagus_EoE
GSM4818015	GSM1022678	0.9969230769230769	Blood_IBD	Esophagus_EoE
GSM4818016	GSM1022678	0.9920927839783742	Blood_IBD	Esophagus_EoE
GSM4818017	GSM1022678	0.9628996638283828	Blood_IBD	Esophagus_EoE
GSM4818018	GSM1022678	0.9845201238390093	Blood_IBD	Esophagus_EoE
GSM4818019	GSM1022678	0.989280245022971	Blood_IBD	Esophagus_EoE
GSM4818020	GSM1022678	0.9837441141302533	Blood_IBD	Esophagus_EoE
GSM4818021	GSM1022678	0.9798520287239157	Blood_IBD	Esophagus_EoE
GSM4818022	GSM1022678	0.9815384615384616	Blood_IBD	Esophagus_EoE
GSM4818023	GSM1022678	0.8227087129600898	Blood_IBD	Esophagus_EoE
GSM1701327	GSM1022678	0.9813625740427508	Blood_IBD	Esophagus_EoE
GSM1701328	GSM1022678	0.9876160990712074	Blood_IBD	Esophagus_EoE
GSM1701329	GSM1022678	0.9858902224635069	Blood_IBD	Esophagus_EoE
GSM1701330	GSM1022678	0.9887800873484447	Blood_IBD	Esophagus_EoE
GSM1701331	GSM1022678	0.9887800873484447	Blood_IBD	Esophagus_EoE
GSM1701332	GSM1022678	0.9872441795728305	Blood_IBD	Esophagus_EoE
GSM1701333	GSM1022678	0.9891472868217055	Blood_IBD	Esophagus_EoE
GSM1701334	GSM1022678	0.9872441795728305	Blood_IBD	Esophagus_EoE
GSM1701335	GSM1022678	0.9907407407407407	Blood_IBD	Esophagus_EoE
GSM1701336	GSM1022678	0.9874213578918614	Blood_IBD	Esophagus_EoE
GSM1701337	GSM1022678	0.9876160990712074	Blood_Control	Esophagus_EoE
GSM1701338	GSM1022678	0.9887800873484447	Blood_Control	Esophagus_EoE
GSM1701339	GSM1022678	0.9905274550890292	Blood_Control	Esophagus_EoE
GSM1701340	GSM1022678	0.9891472868217055	Blood_Control	Esophagus_EoE
GSM1701341	GSM1022678	0.9887800873484447	Blood_IBD	Esophagus_EoE
GSM1701342	GSM1022678	0.9887800873484447	Blood_IBD	Esophagus_EoE
GSM1701343	GSM1022678	0.9887800873484447	Blood_IBD	Esophagus_EoE
GSM1701344	GSM1022678	0.9887800873484447	Blood_IBD	Esophagus_EoE
GSM1701345	GSM1022678	0.9872441795728305	Blood_IBD	Esophagus_EoE
GSM1701346	GSM1022678	0.9887800873484447	Blood_IBD	Esophagus_EoE
GSM1701347	GSM1022678	0.9887800873484447	Blood_IBD	Esophagus_EoE
GSM1701348	GSM1022678	0.9872441795728305	Blood_IBD	Esophagus_EoE
GSM1701349	GSM1022678	0.9887800873484447	Blood_IBD	Esophagus_EoE
GSM1701350	GSM1022678	0.9887800873484447	Blood_IBD	Esophagus_EoE
GSM1701351	GSM1022678	0.9887800873484447	Blood_Control	Esophagus_EoE
GSM1701352	GSM1022678	0.9905274550890292	Blood_Control	Esophagus_EoE
GSM1701353	GSM1022678	0.9887800873484447	Blood_Control	Esophagus_EoE
GSM1701354	GSM1022678	0.9887800873484447	Blood_Control	Esophagus_EoE
GSM3496511	GSM1022678	0.9687577206249895	Blood_IBD	Esophagus_EoE
GSM3496512	GSM1022678	0.9792976696721963	Blood_IBD	Esophagus_EoE
GSM3496513	GSM1022678	0.859970501328346	Blood_IBD	Esophagus_EoE
GSM3496514	GSM1022678	0.9806158559521588	Blood_IBD	Esophagus_EoE
GSM3496515	GSM1022678	0.9798506455551417	Blood_IBD	Esophagus_EoE
GSM3496516	GSM1022678	0.9329124256715535	Blood_IBD	Esophagus_EoE
GSM3496517	GSM1022678	0.969397698609299	Blood_IBD	Esophagus_EoE
GSM3496518	GSM1022678	0.9370062676796536	Blood_IBD	Esophagus_EoE
GSM3496519	GSM1022678	0.8288438305848144	Blood_IBD	Esophagus_EoE
GSM3496520	GSM1022678	0.7086570919839004	Blood_Control	Esophagus_EoE
GSM3496521	GSM1022678	0.9304338010698465	Blood_Control	Esophagus_EoE
GSM3496522	GSM1022678	0.9729699933281412	Blood_Control	Esophagus_EoE
GSM3496523	GSM1022678	0.954021646046097	Blood_Control	Esophagus_EoE
GSM3496524	GSM1022678	0.9565402491999443	Blood_Control	Esophagus_EoE
GSM3496525	GSM1022678	0.9824994597287575	Blood_Control	Esophagus_EoE
GSM3496526	GSM1022678	0.9705055784683775	Blood_Control	Esophagus_EoE
GSM3496527	GSM1022678	0.9579163836958844	Blood_Control	Esophagus_EoE
GSM3496528	GSM1022678	0.970043548748545	Blood_Control	Esophagus_EoE
GSM3496529	GSM1022678	0.9419874884058249	Blood_IBD	Esophagus_EoE
GSM3496530	GSM1022678	0.750816869946553	Blood_IBD	Esophagus_EoE
GSM3496531	GSM1022678	0.9347617538515318	Blood_IBD	Esophagus_EoE
GSM3496532	GSM1022678	0.9714292424862389	Blood_IBD	Esophagus_EoE
GSM3496533	GSM1022678	0.9790955978596712	Blood_IBD	Esophagus_EoE
GSM3496534	GSM1022678	0.2251500701258894	Blood_IBD	Esophagus_EoE
GSM3496535	GSM1022678	0.9746774651922744	Blood_IBD	Esophagus_EoE
GSM3496536	GSM1022678	0.9570078611946574	Blood_IBD	Esophagus_EoE
GSM3496537	GSM1022678	0.9105960587366566	Blood_IBD	Esophagus_EoE
GSM3496538	GSM1022678	0.9154973260188647	Blood_IBD	Esophagus_EoE
GSM4559002	GSM1022678	0.9920897739302691	Blood_Control	Esophagus_EoE
GSM4559003	GSM1022678	0.9923430321592649	Blood_Control	Esophagus_EoE
GSM4559004	GSM1022678	0.9984591679506933	Blood_Control	Esophagus_EoE
GSM4559005	GSM1022678	0.9773334096873043	Blood_Control	Esophagus_EoE
GSM4559006	GSM1022678	0.9887800873484447	Blood_Control	Esophagus_EoE
GSM4559007	GSM1022678	0.9905274550890292	Blood_Control	Esophagus_EoE
GSM4559008	GSM1022678	0.9969135802469136	Blood_Control	Esophagus_EoE
GSM4559009	GSM1022678	0.9969230769230769	Blood_Control	Esophagus_EoE
GSM4559010	GSM1022678	0.9920927839783742	Blood_Control	Esophagus_EoE
GSM4559011	GSM1022678	0.9954058192955589	Blood_Control	Esophagus_EoE
GSM4559012	GSM1022678	0.9936532658593226	Blood_Control	Esophagus_EoE
GSM4559013	GSM1022678	0.9863429438543247	Blood_Control	Esophagus_EoE
GSM1022678	GSM1022679	0.9969135802469136	Esophagus_EoE	Esophagus_EoE
GSM1022679	GSM1022679	1	Esophagus_EoE	Esophagus_EoE
GSM1022680	GSM1022679	0.9953775038520801	Esophagus_EoE	Esophagus_EoE
GSM1022681	GSM1022679	0.9951900561643885	Esophagus_EoE	Esophagus_EoE
GSM1022682	GSM1022679	1	Esophagus_EoE	Esophagus_EoE
GSM1022683	GSM1022679	0.9951781121966184	Esophagus_EoE	Esophagus_EoE
GSM1022684	GSM1022679	0.9905527889080227	Esophagus_GERD	Esophagus_EoE
GSM1022685	GSM1022679	0.9890553854497437	Esophagus_GERD	Esophagus_EoE
GSM1022686	GSM1022679	0.9905527889080227	Esophagus_GERD	Esophagus_EoE
GSM1022687	GSM1022679	0.9969135802469136	Esophagus_GERD	Esophagus_EoE
GSM1022688	GSM1022679	0.9877675840978594	Esophagus_GERD	Esophagus_EoE
GSM1022689	GSM1022679	0.9905527889080227	Esophagus_GERD	Esophagus_EoE
GSM1022690	GSM1022679	0.9905527889080227	Esophagus_Control	Esophagus_EoE
GSM1022691	GSM1022679	0.9918641479104503	Esophagus_Control	Esophagus_EoE
GSM1022692	GSM1022679	0.9951900561643885	Esophagus_Control	Esophagus_EoE
GSM1022693	GSM1022679	0.9907407407407407	Esophagus_Control	Esophagus_EoE
GSM1022694	GSM1022679	0.9951750927875075	Esophagus_Control	Esophagus_EoE
GSM1022695	GSM1022679	0.9951781121966184	Esophagus_Control	Esophagus_EoE
GSM1385778	GSM1022679	0.9951781121966184	Esophagus_Control	Esophagus_EoE
GSM1385779	GSM1022679	0.955223880597015	Esophagus_Control	Esophagus_EoE
GSM1385780	GSM1022679	0.993629539057447	Esophagus_Control	Esophagus_EoE
GSM1385781	GSM1022679	0.9922958397534669	Esophagus_Control	Esophagus_EoE
GSM1385782	GSM1022679	0.963855421686747	Esophagus_Control	Esophagus_EoE
GSM1385783	GSM1022679	0.9920887785186199	Esophagus_Control	Esophagus_EoE
GSM1415906	GSM1022679	0.9112915944245559	Esophagus_Control	Esophagus_EoE
GSM1415907	GSM1022679	0.9522604629798478	Esophagus_Control	Esophagus_EoE
GSM1415908	GSM1022679	0.9874579914271562	Esophagus_Control	Esophagus_EoE
GSM1415909	GSM1022679	0.9651171195845237	Esophagus_Control	Esophagus_EoE
GSM1415910	GSM1022679	0.9729961609232937	Esophagus_Control	Esophagus_EoE
GSM1415911	GSM1022679	0.9669419306770377	Esophagus_Control	Esophagus_EoE
GSM1415912	GSM1022679	0.986046511627907	Esophagus_EoE	Esophagus_EoE
GSM1415913	GSM1022679	0.9891135303265941	Esophagus_EoE	Esophagus_EoE
GSM1415914	GSM1022679	0.9934349984430108	Esophagus_EoE	Esophagus_EoE
GSM1415915	GSM1022679	0.9903186515155513	Esophagus_EoE	Esophagus_EoE
GSM1415916	GSM1022679	0.9891135303265941	Esophagus_EoE	Esophagus_EoE
GSM1415917	GSM1022679	0.9904969423102509	Esophagus_EoE	Esophagus_EoE
GSM1415918	GSM1022679	0.9934349984430108	Esophagus_EoE	Esophagus_EoE
GSM1415919	GSM1022679	0.9809935816832573	Esophagus_EoE	Esophagus_EoE
GSM1415920	GSM1022679	0.9903186515155513	Esophagus_EoE	Esophagus_EoE
GSM1415921	GSM1022679	0.9905264597014433	Esophagus_EoE	Esophagus_EoE
GSM4735785	GSM1022679	0.9918641479104503	Blood_EoE	Esophagus_EoE
GSM4735786	GSM1022679	0.9904969423102509	Blood_Control	Esophagus_EoE
GSM4735787	GSM1022679	0.9918641479104503	Blood_EoE	Esophagus_EoE
GSM4735788	GSM1022679	0.9918641479104503	Blood_GERD	Esophagus_EoE
GSM4735789	GSM1022679	0.9918641479104503	Blood_GERD	Esophagus_EoE
GSM4735790	GSM1022679	0.9918641479104503	Blood_GERD	Esophagus_EoE
GSM4735791	GSM1022679	0.9918641479104503	Blood_GERD	Esophagus_EoE
GSM4735792	GSM1022679	0.9918641479104503	Blood_EoE	Esophagus_EoE
GSM4735793	GSM1022679	0.9918641479104503	Blood_EoE	Esophagus_EoE
GSM4735794	GSM1022679	0.9918641479104503	Blood_EoE	Esophagus_EoE
GSM4735795	GSM1022679	0.9918641479104503	Esophagus_EoE	Esophagus_EoE
GSM4735796	GSM1022679	0.9918641479104503	Esophagus_Control	Esophagus_EoE
GSM4735797	GSM1022679	0.9918641479104503	Esophagus_EoE	Esophagus_EoE
GSM4735798	GSM1022679	0.9918641479104503	Esophagus_GERD	Esophagus_EoE
GSM4735799	GSM1022679	0.9918641479104503	Esophagus_GERD	Esophagus_EoE
GSM4735800	GSM1022679	0.9918641479104503	Esophagus_GERD	Esophagus_EoE
GSM4735801	GSM1022679	0.9918641479104503	Esophagus_GERD	Esophagus_EoE
GSM4735802	GSM1022679	0.9918641479104503	Esophagus_EoE	Esophagus_EoE
GSM4735803	GSM1022679	0.9918641479104503	Esophagus_EoE	Esophagus_EoE
GSM4735804	GSM1022679	0.9918641479104503	Esophagus_EoE	Esophagus_EoE
GSM5282507	GSM1022679	0.5014466759926917	Blood_EoE	Esophagus_EoE
GSM5282508	GSM1022679	0.5789949441061996	Blood_EoE	Esophagus_EoE
GSM5282509	GSM1022679	0.5217247798741127	Blood_EoE	Esophagus_EoE
GSM5282510	GSM1022679	0.8750530321977956	Blood_EoE	Esophagus_EoE
GSM5282511	GSM1022679	0.884791783274701	Blood_EoE	Esophagus_EoE
GSM5282512	GSM1022679	0.5254696110822069	Blood_EoE	Esophagus_EoE
GSM5282513	GSM1022679	0.5454317720593327	Blood_EoE	Esophagus_EoE
GSM5282514	GSM1022679	0.5219454962631247	Blood_EoE	Esophagus_EoE
GSM5282515	GSM1022679	0.4385217815385488	Blood_EoE	Esophagus_EoE
GSM5282516	GSM1022679	0.879954297301043	Blood_EoE	Esophagus_EoE
GSM5282517	GSM1022679	0.8507601014884811	Blood_EoE	Esophagus_EoE
GSM5282518	GSM1022679	0.48843711500430054	Blood_EoE	Esophagus_EoE
GSM5282519	GSM1022679	0.8500148934923397	Blood_EoE	Esophagus_EoE
GSM5282520	GSM1022679	0.898491667228531	Blood_EoE	Esophagus_EoE
GSM5282521	GSM1022679	0.8426652676904074	Blood_EoE	Esophagus_EoE
GSM5282522	GSM1022679	0.8157088523985134	Blood_EoE	Esophagus_EoE
GSM5282523	GSM1022679	0.5018938248155658	Blood_EoE	Esophagus_EoE
GSM5282524	GSM1022679	0.5271696298952995	Blood_EoE	Esophagus_EoE
GSM5282525	GSM1022679	0.5317830361866366	Blood_EoE	Esophagus_EoE
GSM5282526	GSM1022679	0.5300802741549553	Blood_EoE	Esophagus_EoE
GSM5282527	GSM1022679	0.48912166491531583	Blood_EoE	Esophagus_EoE
GSM5282528	GSM1022679	0.5673074790440109	Blood_EoE	Esophagus_EoE
GSM5282529	GSM1022679	0.47170557122287893	Blood_EoE	Esophagus_EoE
GSM5282530	GSM1022679	0.8124981979123008	Blood_EoE	Esophagus_EoE
GSM5282531	GSM1022679	0.8015483622020508	Blood_EoE	Esophagus_EoE
GSM5282532	GSM1022679	0.5588557328858295	Blood_EoE	Esophagus_EoE
GSM5282533	GSM1022679	0.4954845987878098	Blood_EoE	Esophagus_EoE
GSM5282534	GSM1022679	0.5377995267329707	Blood_EoE	Esophagus_EoE
GSM5282535	GSM1022679	0.524201162673674	Blood_EoE	Esophagus_EoE
GSM5282536	GSM1022679	0.5386964416165005	Blood_EoE	Esophagus_EoE
GSM4818000	GSM1022679	0.9967820744282828	Blood_IBD	Esophagus_EoE
GSM4818001	GSM1022679	0.9967820744282828	Blood_IBD	Esophagus_EoE
GSM4818002	GSM1022679	0.9875335171117238	Blood_IBD	Esophagus_EoE
GSM4818003	GSM1022679	0.9843628420335054	Blood_IBD	Esophagus_EoE
GSM4818004	GSM1022679	0.9952268895532311	Blood_IBD	Esophagus_EoE
GSM4818005	GSM1022679	0.9938080495356038	Blood_IBD	Esophagus_EoE
GSM4818006	GSM1022679	0.9921272600079417	Blood_IBD	Esophagus_EoE
GSM4818007	GSM1022679	0.9953488372093023	Blood_IBD	Esophagus_EoE
GSM4818008	GSM1022679	0.9921122373123565	Blood_IBD	Esophagus_EoE
GSM4818009	GSM1022679	0.9936127142668973	Blood_IBD	Esophagus_EoE
GSM4818010	GSM1022679	0.9660467443139485	Blood_IBD	Esophagus_EoE
GSM4818011	GSM1022679	0.9934349984430108	Blood_IBD	Esophagus_EoE
GSM4818012	GSM1022679	0.9920671867071716	Blood_IBD	Esophagus_EoE
GSM4818013	GSM1022679	0.9905264597014433	Blood_IBD	Esophagus_EoE
GSM4818014	GSM1022679	0.9921272600079417	Blood_IBD	Esophagus_EoE
GSM4818015	GSM1022679	0.9938271604938271	Blood_IBD	Esophagus_EoE
GSM4818016	GSM1022679	0.9951781121966184	Blood_IBD	Esophagus_EoE
GSM4818017	GSM1022679	0.9628279104594579	Blood_IBD	Esophagus_EoE
GSM4818018	GSM1022679	0.9875776397515528	Blood_IBD	Esophagus_EoE
GSM4818019	GSM1022679	0.9861751152073733	Blood_IBD	Esophagus_EoE
GSM4818020	GSM1022679	0.9867831433592905	Blood_IBD	Esophagus_EoE
GSM4818021	GSM1022679	0.9798065781815877	Blood_IBD	Esophagus_EoE
GSM4818022	GSM1022679	0.9845679012345679	Blood_IBD	Esophagus_EoE
GSM4818023	GSM1022679	0.8197054478405845	Blood_IBD	Esophagus_EoE
GSM1701327	GSM1022679	0.9844012222579781	Blood_IBD	Esophagus_EoE
GSM1701328	GSM1022679	0.9906832298136646	Blood_IBD	Esophagus_EoE
GSM1701329	GSM1022679	0.9889562612177248	Blood_IBD	Esophagus_EoE
GSM1701330	GSM1022679	0.9918641479104503	Blood_IBD	Esophagus_EoE
GSM1701331	GSM1022679	0.9918641479104503	Blood_IBD	Esophagus_EoE
GSM1701332	GSM1022679	0.9903186515155513	Blood_IBD	Esophagus_EoE
GSM1701333	GSM1022679	0.9922239502332815	Blood_IBD	Esophagus_EoE
GSM1701334	GSM1022679	0.9903186515155513	Blood_IBD	Esophagus_EoE
GSM1701335	GSM1022679	0.9938080495356038	Blood_IBD	Esophagus_EoE
GSM1701336	GSM1022679	0.9904969423102509	Blood_IBD	Esophagus_EoE
GSM1701337	GSM1022679	0.9906832298136646	Blood_Control	Esophagus_EoE
GSM1701338	GSM1022679	0.9918641479104503	Blood_Control	Esophagus_EoE
GSM1701339	GSM1022679	0.9936127142668973	Blood_Control	Esophagus_EoE
GSM1701340	GSM1022679	0.9922239502332815	Blood_Control	Esophagus_EoE
GSM1701341	GSM1022679	0.9918641479104503	Blood_IBD	Esophagus_EoE
GSM1701342	GSM1022679	0.9918641479104503	Blood_IBD	Esophagus_EoE
GSM1701343	GSM1022679	0.9918641479104503	Blood_IBD	Esophagus_EoE
GSM1701344	GSM1022679	0.9918641479104503	Blood_IBD	Esophagus_EoE
GSM1701345	GSM1022679	0.9903186515155513	Blood_IBD	Esophagus_EoE
GSM1701346	GSM1022679	0.9918641479104503	Blood_IBD	Esophagus_EoE
GSM1701347	GSM1022679	0.9918641479104503	Blood_IBD	Esophagus_EoE
GSM1701348	GSM1022679	0.9903186515155513	Blood_IBD	Esophagus_EoE
GSM1701349	GSM1022679	0.9918641479104503	Blood_IBD	Esophagus_EoE
GSM1701350	GSM1022679	0.9918641479104503	Blood_IBD	Esophagus_EoE
GSM1701351	GSM1022679	0.9918641479104503	Blood_Control	Esophagus_EoE
GSM1701352	GSM1022679	0.9936127142668973	Blood_Control	Esophagus_EoE
GSM1701353	GSM1022679	0.9918641479104503	Blood_Control	Esophagus_EoE
GSM1701354	GSM1022679	0.9918641479104503	Blood_Control	Esophagus_EoE
GSM3496511	GSM1022679	0.9717139892636093	Blood_IBD	Esophagus_EoE
GSM3496512	GSM1022679	0.9822998190938705	Blood_IBD	Esophagus_EoE
GSM3496513	GSM1022679	0.8623066020442054	Blood_IBD	Esophagus_EoE
GSM3496514	GSM1022679	0.9775493315631777	Blood_IBD	Esophagus_EoE
GSM3496515	GSM1022679	0.9828799235933625	Blood_IBD	Esophagus_EoE
GSM3496516	GSM1022679	0.9356638913713542	Blood_IBD	Esophagus_EoE
GSM3496517	GSM1022679	0.9723625869430008	Blood_IBD	Esophagus_EoE
GSM3496518	GSM1022679	0.939782057197877	Blood_IBD	Esophagus_EoE
GSM3496519	GSM1022679	0.8310044018093121	Blood_IBD	Esophagus_EoE
GSM3496520	GSM1022679	0.7102358681899996	Blood_Control	Esophagus_EoE
GSM3496521	GSM1022679	0.9331565091632592	Blood_Control	Esophagus_EoE
GSM3496522	GSM1022679	0.9759623871601442	Blood_Control	Esophagus_EoE
GSM3496523	GSM1022679	0.9568902264159066	Blood_Control	Esophagus_EoE
GSM3496524	GSM1022679	0.959408800026808	Blood_Control	Esophagus_EoE
