Gene	Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Adenoviridae	Adenoviridae	1.1973812573177065	1.163413268239802	1.0445394976564017	1.1138049550544649	0.26536287077835546	0.6868215478969201
Alloherpesviridae	Alloherpesviridae	2.587375658081113	0.4372684654056356	1.208074009623213	0.3619550308362445	0.7173856353378519	0.9209712637895117
Alphaflexiviridae	Alphaflexiviridae	1.1820169529169253	-0.1384091218313551	1.305777799294365	-0.10599745370625124	0.9155843724541392	0.9209712637895117
Astroviridae	Astroviridae	2.8354001338096606	-0.1361899558121529	1.520306318785231	-0.0895806023624059	NA	NA
Autographiviridae	Autographiviridae	6.051630031794041	4.590952443596516	1.082106414360678	4.242607180467466	2.2093796525127933e-5	1.3887529244366128e-4
Baculoviridae	Baculoviridae	29.46906754978063	7.650609037445801	1.1423085761359209	6.697497679064498	2.120185961292607e-11	4.664409114843736e-10
Bicaudaviridae	Bicaudaviridae	1.103142950943711	-0.13839389446299916	1.3069636991437368	-0.10588962383092089	0.915669926764818	0.9209712637895117
Bromoviridae	Bromoviridae	1.177552401125737	0.8474140300506691	1.0918413765981958	0.7761329147379643	0.43767051111525307	0.9209712637895117
Circoviridae	Circoviridae	1.1378418203767382	0.4390021406917877	1.1674127263658785	0.3760470746780262	0.7068818995548183	0.9209712637895117
Coronaviridae	Coronaviridae	1.1806717512272444	-0.13841231012607316	1.3055315146910413	-0.10601989195092615	0.9155665696392875	0.9209712637895117
Demerecviridae	Demerecviridae	1.1591623622812197	0.43907826931120836	1.1657314003522457	0.37665475012385646	0.706430194441502	0.9209712637895117
Drexlerviridae	Drexlerviridae	1.5413597206730687	-0.13801603930968848	1.3372616023976038	-0.10320795801078614	0.9177979240639049	0.9209712637895117
Endornaviridae	Endornaviridae	1.0819559450749412	-0.13841031478638868	1.3057020870785727	-0.10600451370654784	0.9155787709473189	0.9209712637895117
Flaviviridae	Flaviviridae	11.227787150738473	1.4458200470837066	1.0276502088380346	1.40691845790456	0.15945156962309529	0.43849181646351204
Genomoviridae	Genomoviridae	1.082986329822971	-0.13840972258030115	1.3057433982874762	-0.10600070638827651	0.9155817917284367	0.9209712637895117
Hantaviridae	Hantaviridae	1.3608773606990903	0.4552318927053124	1.163277183970853	0.3913357013943795	0.6955491128664246	0.9209712637895117
Hepadnaviridae	Hepadnaviridae	1.3718601074383	-0.13767763004510902	1.3662192676143115	-0.10077271877853204	0.919730883832945	0.9209712637895117
Herelleviridae	Herelleviridae	2.0060124643184762	0.8477776048599964	1.0874239727984105	0.7796201169616477	0.43561451127495765	0.9209712637895117
Herpesviridae	Herpesviridae	19.583333397341505	4.273898249203908	1.1769461512646375	3.631345618158972	2.8194729929603306e-4	0.0012405681169025456
Inoviridae	Inoviridae	1.1228384307737689	-0.13839841231198674	1.3066098158172241	-0.10592176075565828	0.915644428604329	0.9209712637895117
Luteoviridae	Luteoviridae	1.266292650709894	1.6393143466062678	0.9840654845330055	1.6658590026498235	0.09574150093942714	0.28084173608898627
Marseilleviridae	Marseilleviridae	1.176479702474526	0.4391251100276033	1.1647001359826754	0.3770284697847199	0.7061524476742687	0.9209712637895117
Microviridae	Microviridae	2.3713459019383873	4.1568513634619455	1.018757520497809	4.08031477542441	4.497475520021826e-5	2.473611536012004e-4
Mimiviridae	Mimiviridae	2.0552843472910998	0.8465309704767351	1.1028592257228973	0.7675784458545512	0.4427376718202767	0.9209712637895117
Myoviridae	Myoviridae	4.8097885843699	2.338801332886262	0.9922032368445608	2.3571797047590763	0.01841433317496704	0.0675192216415458
Nimaviridae	Nimaviridae	1.0990878222424183	-0.13841899041909028	1.3050324002231817	-0.10606555852208603	0.9155303372785238	0.9209712637895117
Nudiviridae	Nudiviridae	12.38774428467089	1.8176363347193478	1.0474462726511042	1.7353026901502828	0.08268720552289935	0.2598740745005408
Orthomyxoviridae	Orthomyxoviridae	1.1006991738099552	-0.138397960649144	1.306657490736863	-0.1059175504141466	0.9156477691792501	0.9209712637895117
Papillomaviridae	Papillomaviridae	1.200497103874272	-0.1383370782558122	1.311391839756864	-0.1054887441433678	0.9159880010288403	0.9209712637895117
Paramyxoviridae	Paramyxoviridae	1.5043296926610952	-0.13746346417072117	1.3855759556390743	-0.09921034181581073	0.9209712637895117	0.9209712637895117
Parvoviridae	Parvoviridae	1.0632127163399272	-0.13840762598326767	1.3059098479695197	-0.10598559019864144	0.9155937851428989	0.9209712637895117
Peribunyaviridae	Peribunyaviridae	12395.442143864762	3.953996785376657	1.4738829720778108	2.6827074199809084	0.007302884949075269	0.029211539796301075
Phenuiviridae	Phenuiviridae	1.2291157725670174	-0.13840580712247666	1.3060504451252393	-0.10597278814081695	0.9156039425050599	0.9209712637895117
Phycodnaviridae	Phycodnaviridae	2.9027674960256986	2.2693071932186566	0.9808053797205284	2.3137181342391036	0.02068318850555366	0.070004638018797
Picornaviridae	Picornaviridae	23.93340380029626	9.054203424018509	1.1160106756092543	8.113007896699218	4.938186078299813e-16	2.1728018744519175e-14
Podoviridae	Podoviridae	3515.498507717784	9.450163111466942	1.6532620949907637	5.716070754963833	1.0901536076494273e-8	1.5988919578858267e-7
Polydnaviridae	Polydnaviridae	1.1025543144103358	-0.13841245308208178	1.3055324875545227	-0.10601992244662643	0.9155665454436044	0.9209712637895117
Polyomaviridae	Polyomaviridae	2.0248304812901963	-0.138230505786473	1.3197389245185769	-0.10474079624263385	0.9165814892639594	0.9209712637895117
