Gene	Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Acholeplasmatales	Acholeplasmatales	1.8693588203034976	0.6888991116263324	0.769266469098841	0.8955272838465778	0.37050528753628825	0.41831242141193836
Acidaminococcales	Acidaminococcales	1.2809916527510556	-1.2550742692334251	0.8989347430264083	-1.396179510214519	0.16266044526235665	NA
Acidiferrobacterales	Acidiferrobacterales	1.352238619415264	-2.0050197188758268	0.9631843675372433	-2.0816572469946144	0.037373788365261125	NA
Acidimicrobiales	Acidimicrobiales	1.329595692692266	-0.3435805724998175	0.8714702189341563	-0.39425394584341683	0.6933935612098487	NA
Acidithiobacillales	Acidithiobacillales	1.3336356154685456	-1.3471845059521825	0.9204164652760634	-1.4636684118293313	0.14328457035602069	NA
Acidobacteriales	Acidobacteriales	1.6612507106519354	0.38816143758313026	0.8406093948013709	0.4617619550574374	0.6442520364076139	NA
Acidothermales	Acidothermales	1.1880145603796917	-2.4431309026751	1.0127182629209641	-2.412448745249665	0.015845765211611754	NA
Actinomycetales	Actinomycetales	20.889360344975632	4.7572570985197045	1.2876847079398694	3.69442695807944	2.2038323054067937e-4	0.002277854346699393
Actinopolysporales	Actinopolysporales	1.1849536092395554	-2.2067875242457076	0.9879232806744827	-2.2337640659091185	0.02549860108941611	NA
Aeromonadales	Aeromonadales	8.836462903407334	3.225153777399043	1.1749188324961262	2.745001346643813	0.006051064939709335	0.023531919209980746
Alteromonadales	Alteromonadales	16.085356880878972	4.34006277462735	1.253308703399673	3.462884094600697	5.344185507092677e-4	0.004156588727738749
Anaerolineales	Anaerolineales	2.1663067615019846	1.4832426528017186	0.8857100719249499	1.6746367686416017	0.0940055205396897	0.1400082220803889
Aquificales	Aquificales	1.6042402242861646	-0.43165057732954715	0.8580447649062365	-0.5030630043838286	0.6149199762369262	NA
Ardenticatenales	Ardenticatenales	1.466678696013941	-0.27752250433356906	0.8490514969157489	-0.32686180442728496	0.7437724112940635	NA
Bacillales	Bacillales	2884.8783973460877	0.8813931936865851	1.4825840589072703	0.5944979567203836	0.55217910851444	0.5856445090304666
Bacteriovoracales	Bacteriovoracales	2.061618429113099	0.9060746118374127	0.8874394584221924	1.0209987884112708	0.3072550127398517	0.35846418152982695
Bacteroidales	Bacteroidales	554.1033449116138	7.595377840897628	1.9243374522610168	3.947009310645268	7.913348071055082e-5	0.0018464478832461858
Bacteroidetes Order II. Incertae sedis	Bacteroidetes Order II. Incertae sedis	1.5151697658041232	-0.8565198524643319	0.9133612176951236	-0.937766828578258	0.348364251589951	NA
Bdellovibrionales	Bdellovibrionales	1.9976818163414232	0.8217873299871359	0.7758378818989776	1.059225579415754	0.2894970582684094	0.3493930013584251
Bifidobacteriales	Bifidobacteriales	3.005219782065448	0.7772270176752569	0.7825456045634414	0.9932034799541791	0.3206108028135307	0.367914036015527
Brachyspirales	Brachyspirales	1.6245314624456502	0.10649764720100054	0.8601385310634854	0.12381452911931011	0.9014621277619459	NA
Bradymonadales	Bradymonadales	6.126700091786292	2.7889892452294243	1.1409245334262779	2.444499319209037	0.014505335455613366	0.04230722841220565
Bryobacterales	Bryobacterales	1.2317183937091731	-1.0140268059840203	0.9009512396633527	-1.1255068657910046	0.2603743094619406	NA
Burkholderiales	Burkholderiales	704.8645034688388	1.1847891373326154	1.543945310645894	0.7673776584981308	0.4428570079088631	0.484374852400319
Caldilineales	Caldilineales	1.2190568688451215	-1.7912788359321905	0.9450989953247084	-1.8953346102296504	0.058048085684907325	NA
Caldisericales	Caldisericales	1.187627456778616	-2.4432267868505018	1.0125114221764342	-2.413036271332808	0.015820245117329542	NA
Calditrichales	Calditrichales	1.2283478503224177	-2.0074981747668343	0.9548265648768676	-2.102474154587139	0.035511761347610304	NA
Campylobacterales	Campylobacterales	36.74833575556561	5.8736766279201325	1.4542079613314811	4.039089857919744	5.3659007149261146e-5	0.0018464478832461858
Candidatus Babeliales	Candidatus Babeliales	1.2755247809980776	-0.7945239241592252	0.9107210622645939	-0.872411934982119	0.38298369184857717	NA
Candidatus Brocadiales	Candidatus Brocadiales	1.3025180739616757	-0.9429213303915703	0.8917134246811611	-1.0574264155871815	0.290317021091326	NA
Candidatus Nanopelagicales	Candidatus Nanopelagicales	1.2764138054289809	-0.6709853476426056	0.8701803050612875	-0.7710877202574099	0.4406549386925755	NA
Cardiobacteriales	Cardiobacteriales	3.154059765343103	1.5592581810522874	1.2421363980995082	1.25530351049851	0.2093686012842141	0.2765245677338677
Catenulisporales	Catenulisporales	1.2437612343944304	-1.2641127883084458	0.9059481631976853	-1.3953478131094859	0.16291098032795592	NA
Caulobacterales	Caulobacterales	4.534273722767782	1.681083168206203	0.8439659239005337	1.9918851230826808	0.0463836636252499	0.08425214834884703
Cellvibrionales	Cellvibrionales	4.392403777056141	2.167725361424733	0.9887882741863977	2.19230488266904	0.02835749943638077	0.06910164780718484
Chitinophagales	Chitinophagales	5.184701448105749	2.413874765162771	1.0240935448493045	2.3570842500701175	0.01841906743170946	0.04775313778591342
Chlamydiales	Chlamydiales	1.492300397166926	-0.5238031116052608	0.8546139876905402	-0.6129119335160383	0.5399345721953517	NA
Chlorobiales	Chlorobiales	9.787264752108754	2.8113623468870097	1.384014919627647	2.031309277824385	0.0422236308115619	0.08282994667455049
Chloroflexales	Chloroflexales	1.6883849786387004	0.08316675131430594	0.8485275691424061	0.09801302201454845	0.9219219530844834	NA
Chromatiales	Chromatiales	3.1477089735552193	1.6802886947839757	0.9337916647523761	1.7994256729947964	0.07195137152826599	0.11446809106769588
Chroococcales	Chroococcales	2.7747481935189118	1.604596951548683	0.8445889030973933	1.8998555932526262	0.05745207296473429	0.09808890506174148
Chroococcidiopsidales	Chroococcidiopsidales	1.2100677016342887	-2.0024731584963065	0.9584400029370336	-2.089304653770657	0.036680307743087746	NA
