Gene	Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Algavirales	Algavirales	2.9864060703192754	2.1622977554537472	1.452251352471482	1.4889280369915914	0.13650631968226368	0.532244028745909
Amarillovirales	Amarillovirales	3.3291392528781634	2.634755420379252	1.4866876830432498	1.7722319559316637	0.07635606106200137	0.4385169878707595
Articulavirales	Articulavirales	1.029288753630315	-0.2970789234959855	1.3869670601158102	-0.21419320763910554	0.8303963926924014	0.9640119240575112
Blubervirales	Blubervirales	1.11445887090282	-1.6196297033590168	1.1395638963770536	-1.4212715131711415	0.1552378417175568	0.532244028745909
Bunyavirales	Bunyavirales	237.34559602252017	7.99707188986384	2.5001282218743968	3.1986647004321536	0.0013806564400631923	0.033135754561516614
Caudovirales	Caudovirales	35388.691770832476	2.7266261868306683	2.718606900491638	1.0029497778209788	0.3158850935398903	0.8423602494397074
Chitovirales	Chitovirales	1049.3206499891326	4.102798731572222	2.1474650002881472	1.9105311290389868	0.056064862304210344	0.4385169878707595
Herpesvirales	Herpesvirales	18.939685801064133	4.914400439674158	1.9248220051476514	2.55317137196651	0.010674695980210397	0.12809635176252476
Martellivirales	Martellivirales	1.1006015853888822	0.18847474880865936	1.348027510917771	0.1398152094687897	0.8888059959180676	0.9640119240575112
Mononegavirales	Mononegavirales	1.258789899395678	0.38227055332216603	1.3616117823674079	0.2807485645119196	0.7789032570110517	0.9640119240575112
Nidovirales	Nidovirales	1.0445171726134175	-0.06150508374331264	1.3626417173813985	-0.04513665107913146	0.9639983878435145	0.9640119240575112
Ortervirales	Ortervirales	978.1732036282782	2.7159420953628515	2.0667522536445233	1.3141111086602388	0.18880881636037647	0.5664264490811294
Petitvirales	Petitvirales	5.614165901055132	2.9333625667020526	1.7374869675631293	1.6882788886849436	0.09135770580640823	0.4385169878707595
Piccovirales	Piccovirales	1.029288753630315	-0.2970789234959855	1.3869670601158102	-0.21419320763910554	0.8303963926924014	0.9640119240575112
Picornavirales	Picornavirales	1.029288753630315	-0.2970789234959855	1.3869670601158102	-0.21419320763910554	0.8303963926924014	0.9640119240575112
Pimascovirales	Pimascovirales	1.1677684901512944	0.162149806659307	1.350544899018145	0.12006250719779178	0.9044336324162895	0.9640119240575112
Reovirales	Reovirales	1.029288753630315	-0.2970789234959855	1.3869670601158102	-0.21419320763910554	0.8303963926924014	0.9640119240575112
Rowavirales	Rowavirales	1.0985712266674714	-0.0615228300960167	1.363547914111732	-0.045119668666792	0.9640119240575112	0.9640119240575112
Sepolyvirales	Sepolyvirales	1.5779490834264438	1.0288809051471173	1.3165697465889306	0.7814860608887759	0.43451667185947107	0.9640119240575112
Stellavirales	Stellavirales	1.029288753630315	-0.2970789234959855	1.3869670601158102	-0.21419320763910554	0.8303963926924014	0.9640119240575112
Tolivirales	Tolivirales	1.2017952101143226	0.5495299375869488	1.316273756853892	0.41748909353052405	0.676320700121724	0.9640119240575112
Tubulavirales	Tubulavirales	1.049316087721341	-0.2971715941932415	1.385984058772803	-0.21441198570232278	0.8302257957606272	0.9640119240575112
Tymovirales	Tymovirales	1.0833428076843692	-0.29697557150104487	1.3880664235825058	-0.21394910679747656	0.8305867450446205	0.9640119240575112
Zurhausenvirales	Zurhausenvirales	1.1864266909736083	0.18882713065558698	1.3532138176714266	0.13953975948938768	0.8890236397206942	0.9640119240575112
