Gene	Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Acholeplasmatales	Acholeplasmatales	2.229374825424183	0.2804917433918637	1.2609915600347978	0.222437447070719	0.8239733633601374	0.9657707462613985
Acidaminococcales	Acidaminococcales	1.3572490938990998	0.27876725780334133	1.279077819978246	0.2179439385541706	0.8274727918958238	0.9657707462613985
Acidiferrobacterales	Acidiferrobacterales	1.6235718055697002	-0.4490807823346172	1.2598684193970924	-0.3564505431047505	0.7215031837366017	0.9657707462613985
Acidimicrobiales	Acidimicrobiales	1.8754863770620855	0.08155202370697845	1.3760920175503155	0.059263495948588756	0.9527422360013095	0.9657707462613985
Acidithiobacillales	Acidithiobacillales	1.6974219224217302	-0.2027425099414713	1.3137536654891457	-0.15432307841819404	0.8773550013394856	0.9657707462613985
Acidobacteriales	Acidobacteriales	4.805697344629688	0.2615448828231862	1.5222688793523775	0.17181254006483787	NA	NA
Acidothermales	Acidothermales	1.2864999194402968	0.27708186593150447	1.2975914189636009	0.21353552580735508	0.8309092824489134	0.9657707462613985
Actinomycetales	Actinomycetales	51.03715778225138	-1.7338686145726523	1.5085655115444205	-1.149349233628955	0.2504120043722886	0.9657707462613985
Actinopolysporales	Actinopolysporales	1.2575186896056556	0.27578916354961613	1.3123914623474178	0.21014245479494661	0.8335564910452349	0.9657707462613985
Aeromonadales	Aeromonadales	13.899692356221498	-2.9283355943686487	1.3697329415691948	-2.137887982028005	0.032525835878422935	0.5236659576426093
Alteromonadales	Alteromonadales	16.2600789934021	-3.3059822808213966	1.4390800550136384	-2.2972886527776004	0.021602308681660753	0.5236659576426093
Anaerolineales	Anaerolineales	3.101494606072884	0.09623752347283225	1.2826149061333316	0.07503228210792996	0.940189026870699	0.9657707462613985
Aquificales	Aquificales	2.0972749894120897	-0.09866753027626315	1.2544488513148468	-0.07865408794694584	0.9373077647961451	0.9657707462613985
Ardenticatenales	Ardenticatenales	1.7639498148205928	0.2755045147198236	1.3157333580515522	0.20939236132753652	0.83414195537833	0.9657707462613985
Bacillales	Bacillales	3738.039634491016	0.7709341710820227	1.0342979419501288	0.7453695302037013	0.4560483585131442	0.9657707462613985
Bacteriovoracales	Bacteriovoracales	3.1672248077826963	-1.090806798103484	1.2430750278371359	-0.8775068066498061	0.38021142339334546	0.9657707462613985
Bacteroidales	Bacteroidales	1285.6952188047026	0.17945997557851734	1.5959158907495525	0.11244951981412411	0.9104669931426402	0.9657707462613985
Bacteroidetes Order II. Incertae sedis	Bacteroidetes Order II. Incertae sedis	2.271907298115569	-0.8707645022497211	1.2617883635190774	-0.690103449536651	0.4901291340520648	0.9657707462613985
Bdellovibrionales	Bdellovibrionales	2.578979602220285	0.2763721472073714	1.3056690907647621	0.21167089667834102	0.8323637946991272	0.9657707462613985
Bifidobacteriales	Bifidobacteriales	17.716650345621677	-3.2004843749166656	1.4643881004131443	-2.185543828178965	0.028848996073890423	0.5236659576426093
Brachyspirales	Brachyspirales	1.9390892159356663	0.2779537895810061	1.2879193766933015	0.21581614083223516	0.8291310662288802	0.9657707462613985
Bradymonadales	Bradymonadales	10.745528442884622	-1.7885559798025013	1.352764881478955	-1.3221484415289546	0.18611872575395663	0.9657707462613985
Bryobacterales	Bryobacterales	1.4557313848392202	0.27511290586623993	1.3203523139199276	0.2083632549932609	0.8349453449196088	0.9657707462613985
Burkholderiales	Burkholderiales	1407.4013906502862	-1.4786350808972055	1.2457097912822623	-1.186981985085935	0.23523472647409216	0.9657707462613985
Caldilineales	Caldilineales	1.5197723964264316	-0.06283003377125042	1.2705543031208562	-0.049450884245499246	0.9605599779694498	0.9657707462613985
Caldisericales	Caldisericales	1.2799381309951599	0.2746361453988689	1.3260585033255163	0.20710711081760783	0.8359262088660571	0.9657707462613985
Calditrichales	Calditrichales	1.275558076093824	0.2758769034039041	1.311379530282887	0.21037151871997933	0.8333777200271704	0.9657707462613985
Campylobacterales	Campylobacterales	62.22984488921619	-1.6163185361317067	1.4913320905998197	-1.0838085938871047	0.27844967402824417	0.9657707462613985
Candidatus Babeliales	Candidatus Babeliales	1.2689972762265753	0.2774226259803705	1.293778088349358	0.21442829220760326	0.830213080730421	0.9657707462613985
Candidatus Brocadiales	Candidatus Brocadiales	1.3452325960403586	0.27576079888433674	1.3127320607250863	0.21006632437393244	0.8336159082992227	0.9657707462613985
Candidatus Nanopelagicales	Candidatus Nanopelagicales	1.4822233554569064	-0.20525702341646646	1.2554795056830523	-0.16348894783813692	0.8701334744249535	0.9657707462613985
Cardiobacteriales	Cardiobacteriales	3.896208290820513	-0.23213567995540613	1.353284876519133	-0.1715349694533619	0.8638031362591425	0.9657707462613985
Catenulisporales	Catenulisporales	1.3391368208337733	0.27824902029513576	1.2846821049370651	0.21658978452787495	0.8285280475401922	0.9657707462613985
Caulobacterales	Caulobacterales	11.175827933276311	-2.8046686978799418	1.4150134636365104	-1.9820791603438814	0.047470381561904584	0.587902417805126
Cellvibrionales	Cellvibrionales	8.444970655732304	-1.5413186899671525	1.1394187989710125	-1.3527235915004108	0.1761439507670149	0.9657707462613985
Chitinophagales	Chitinophagales	8.547859825691763	-1.199592121019418	1.3410496184347074	-0.8945173277179702	0.3710451629226042	0.9657707462613985
Chlamydiales	Chlamydiales	1.6124524565039122	0.278494583663476	1.2820288468206433	0.2172295766621214	0.8280294361278042	0.9657707462613985
Chlorobiales	Chlorobiales	9.762584283868481	-0.31470463926068365	1.440574003809991	-0.21845780808786036	0.8270724286562192	0.9657707462613985
