sample	group	view	value	combi	ntotal	ptotal
GSM1022691	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM1022692	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM1022693	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM1022694	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM1022695	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM1385778	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM1385779	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM1385780	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM1385781	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM1385782	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM1385783	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM1415906	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM1415907	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM1415908	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM1415909	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM1415910	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM1415911	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM2769390	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM2769391	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM2769392	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM2769393	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM2769394	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM2769395	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM2769396	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM2769397	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM2769398	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM3103956	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM3103957	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM3103958	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM3103959	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM3103960	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM3103961	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM3103962	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM3103963	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM3103964	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM3103965	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM4735796	Control	Human_Blood	FALSE	missing	N=166	D=11096
GSM4735786	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056401	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056402	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056403	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056404	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056405	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056406	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056407	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056408	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056409	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056410	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056415	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056416	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056417	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056418	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056419	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056420	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056421	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056422	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056437	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056438	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056446	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056447	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056448	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056449	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056450	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056451	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056452	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056453	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056454	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056455	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056456	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056457	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056465	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056466	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056467	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056468	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056469	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056470	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056471	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056472	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056473	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056478	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056479	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056480	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056481	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056482	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056483	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056484	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056485	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056486	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056487	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056488	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056489	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056494	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056495	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056496	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056497	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056498	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056499	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056500	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056501	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056502	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056503	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056510	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056511	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056512	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056513	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056514	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056515	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056516	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056517	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056518	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056526	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056527	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056528	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056529	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056530	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056531	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056532	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056533	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056534	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056535	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056536	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056544	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056545	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056546	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056547	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056548	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056549	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056550	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056551	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056557	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056558	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056559	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056560	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056561	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056562	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056563	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056564	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056565	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056566	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056569	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056570	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056571	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056572	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056573	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056574	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056575	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056576	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056577	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056578	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056579	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056580	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056581	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056582	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056583	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056584	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056585	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056586	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056587	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056588	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056589	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056590	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056591	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056592	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056593	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM3056594	Control	Human_Blood	TRUE	Human_Blood	N=166	D=11096
GSM1022684	GERD	Human_Blood	FALSE	missing	N=14	D=11096
GSM1022685	GERD	Human_Blood	FALSE	missing	N=14	D=11096
GSM1022686	GERD	Human_Blood	FALSE	missing	N=14	D=11096
GSM1022687	GERD	Human_Blood	FALSE	missing	N=14	D=11096
GSM1022688	GERD	Human_Blood	FALSE	missing	N=14	D=11096
GSM1022689	GERD	Human_Blood	FALSE	missing	N=14	D=11096
GSM4735798	GERD	Human_Blood	FALSE	missing	N=14	D=11096
GSM4735799	GERD	Human_Blood	FALSE	missing	N=14	D=11096
GSM4735800	GERD	Human_Blood	FALSE	missing	N=14	D=11096
GSM4735801	GERD	Human_Blood	FALSE	missing	N=14	D=11096
GSM4735788	GERD	Human_Blood	TRUE	Human_Blood	N=14	D=11096
GSM4735789	GERD	Human_Blood	TRUE	Human_Blood	N=14	D=11096
GSM4735790	GERD	Human_Blood	TRUE	Human_Blood	N=14	D=11096
GSM4735791	GERD	Human_Blood	TRUE	Human_Blood	N=14	D=11096
GSM1022690	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM1022691	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM1022692	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM1022693	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM1022694	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM1022695	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM1385778	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM1385779	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM1385780	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM1385781	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM1385782	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM1385783	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM1415906	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM1415907	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM1415908	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM1415909	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM1415910	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM1415911	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM2769390	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM2769391	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM2769392	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM2769393	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM2769394	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM2769395	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM2769396	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM2769397	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM2769398	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM3103956	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM3103957	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM3103958	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM3103959	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM3103960	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM3103961	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM3103962	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM3103963	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM3103964	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM3103965	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM4735796	Control	Human_Esophagus	TRUE	Human_Esophagus	N=166	D=11096
GSM4735786	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056401	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056402	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056403	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056404	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056405	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056406	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056407	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056408	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056409	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056410	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056415	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056416	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056417	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056418	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056419	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056420	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056421	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056422	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056437	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056438	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056446	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056447	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056448	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056449	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056450	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056451	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056452	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056453	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056454	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056455	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056456	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056457	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056465	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056466	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056467	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056468	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056469	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056470	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056471	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056472	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056473	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056478	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056479	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056480	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056481	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056482	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056483	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056484	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056485	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056486	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056487	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056488	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056489	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056494	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056495	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056496	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056497	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056498	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056499	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056500	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056501	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056502	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056503	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056510	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056511	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056512	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056513	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056514	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056515	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056516	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056517	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056518	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056526	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056527	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056528	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056529	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056530	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056531	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056532	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056533	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056534	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056535	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056536	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056544	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056545	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056546	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056547	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056548	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056549	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056550	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056551	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056557	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056558	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056559	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056560	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056561	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056562	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056563	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056564	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056565	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056566	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056569	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056570	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056571	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056572	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056573	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056574	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056575	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056576	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056577	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056578	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056579	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056580	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056581	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056582	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056583	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056584	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056585	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056586	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056587	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056588	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056589	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056590	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056591	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056592	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056593	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM3056594	Control	Human_Esophagus	FALSE	missing	N=166	D=11096
GSM1022684	GERD	Human_Esophagus	TRUE	Human_Esophagus	N=14	D=11096
GSM1022685	GERD	Human_Esophagus	TRUE	Human_Esophagus	N=14	D=11096
GSM1022686	GERD	Human_Esophagus	TRUE	Human_Esophagus	N=14	D=11096
GSM1022687	GERD	Human_Esophagus	TRUE	Human_Esophagus	N=14	D=11096
GSM1022688	GERD	Human_Esophagus	TRUE	Human_Esophagus	N=14	D=11096
GSM1022689	GERD	Human_Esophagus	TRUE	Human_Esophagus	N=14	D=11096
GSM4735798	GERD	Human_Esophagus	TRUE	Human_Esophagus	N=14	D=11096
GSM4735799	GERD	Human_Esophagus	TRUE	Human_Esophagus	N=14	D=11096
GSM4735800	GERD	Human_Esophagus	TRUE	Human_Esophagus	N=14	D=11096
GSM4735801	GERD	Human_Esophagus	TRUE	Human_Esophagus	N=14	D=11096
GSM4735788	GERD	Human_Esophagus	FALSE	missing	N=14	D=11096
GSM4735789	GERD	Human_Esophagus	FALSE	missing	N=14	D=11096
GSM4735790	GERD	Human_Esophagus	FALSE	missing	N=14	D=11096
GSM4735791	GERD	Human_Esophagus	FALSE	missing	N=14	D=11096
GSM1022690	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM1022691	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM1022692	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM1022693	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM1022694	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM1022695	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM1385778	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM1385779	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM1385780	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM1385781	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM1385782	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM1385783	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM1415906	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM1415907	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
GSM1415908	Control	Protozoa_Blood	FALSE	missing	N=166	D=8
