x	y	value	x_condition	y_condition
GSM1385783	GSM1022678	0.6516185173202511	Esophagus_Control	Esophagus_EoE
GSM1415906	GSM1022678	0.7892374367664932	Esophagus_Control	Esophagus_EoE
GSM1415907	GSM1022678	0.6300475050216634	Esophagus_Control	Esophagus_EoE
GSM1415908	GSM1022678	0.8298774423344353	Esophagus_Control	Esophagus_EoE
GSM1415909	GSM1022678	0.639607535015217	Esophagus_Control	Esophagus_EoE
GSM1415910	GSM1022678	0.6758406526786299	Esophagus_Control	Esophagus_EoE
GSM1415911	GSM1022678	0.6887607785819609	Esophagus_Control	Esophagus_EoE
GSM1415912	GSM1022678	0.8515646368188067	Esophagus_EoE	Esophagus_EoE
GSM1415913	GSM1022678	0.8306157218995158	Esophagus_EoE	Esophagus_EoE
GSM1415914	GSM1022678	0.8278154068766307	Esophagus_EoE	Esophagus_EoE
GSM1415915	GSM1022678	0.7861390628553055	Esophagus_EoE	Esophagus_EoE
GSM1415916	GSM1022678	0.8057314046915495	Esophagus_EoE	Esophagus_EoE
GSM1415917	GSM1022678	0.8419272259899966	Esophagus_EoE	Esophagus_EoE
GSM1415918	GSM1022678	0.8328089726534628	Esophagus_EoE	Esophagus_EoE
GSM1415919	GSM1022678	0.7881909594984985	Esophagus_EoE	Esophagus_EoE
GSM1415920	GSM1022678	0.8100985502505712	Esophagus_EoE	Esophagus_EoE
GSM1415921	GSM1022678	0.8331498969310379	Esophagus_EoE	Esophagus_EoE
GSM4735785	GSM1022678	0.8986470445141529	Blood_EoE	Esophagus_EoE
GSM4735786	GSM1022678	0.9188584834575435	Blood_Control	Esophagus_EoE
GSM4735787	GSM1022678	0.9271970902733141	Blood_EoE	Esophagus_EoE
GSM4735788	GSM1022678	0.897512848215495	Blood_GERD	Esophagus_EoE
GSM4735789	GSM1022678	0.9211709356043701	Blood_GERD	Esophagus_EoE
GSM4735790	GSM1022678	0.9075756263703185	Blood_GERD	Esophagus_EoE
GSM4735791	GSM1022678	0.9263290360205904	Blood_GERD	Esophagus_EoE
GSM4735792	GSM1022678	0.9011682028127865	Blood_EoE	Esophagus_EoE
GSM4735793	GSM1022678	0.9456532513827768	Blood_EoE	Esophagus_EoE
GSM4735794	GSM1022678	0.8761932036834599	Blood_EoE	Esophagus_EoE
GSM4735795	GSM1022678	0.9335110667406424	Esophagus_EoE	Esophagus_EoE
GSM4735796	GSM1022678	0.9315230264947078	Esophagus_Control	Esophagus_EoE
GSM4735797	GSM1022678	0.9240422923313106	Esophagus_EoE	Esophagus_EoE
GSM4735798	GSM1022678	0.9195321726506587	Esophagus_GERD	Esophagus_EoE
GSM4735799	GSM1022678	0.9090499785584284	Esophagus_GERD	Esophagus_EoE
GSM4735800	GSM1022678	0.9279424324797263	Esophagus_GERD	Esophagus_EoE
GSM4735801	GSM1022678	0.9321233780119198	Esophagus_GERD	Esophagus_EoE
GSM4735802	GSM1022678	0.9381028806327064	Esophagus_EoE	Esophagus_EoE
GSM4735803	GSM1022678	0.9263002365206366	Esophagus_EoE	Esophagus_EoE
GSM4735804	GSM1022678	0.927983734812731	Esophagus_EoE	Esophagus_EoE
GSM5282507	GSM1022678	0.08095860764181084	Blood_EoE	Esophagus_EoE
GSM5282508	GSM1022678	0.09198598725590568	Blood_EoE	Esophagus_EoE
GSM5282509	GSM1022678	0.15427173018771667	Blood_EoE	Esophagus_EoE
GSM5282510	GSM1022678	0.022082779895115423	Blood_EoE	Esophagus_EoE
GSM5282511	GSM1022678	0.058527437760462986	Blood_EoE	Esophagus_EoE
GSM5282512	GSM1022678	0.19440719993395372	Blood_EoE	Esophagus_EoE
GSM5282513	GSM1022678	0.055980571506753396	Blood_EoE	Esophagus_EoE
GSM5282514	GSM1022678	0.10808936821691029	Blood_EoE	Esophagus_EoE
GSM5282515	GSM1022678	0.0182734794133681	Blood_EoE	Esophagus_EoE
GSM5282516	GSM1022678	0.03473396000414464	Blood_EoE	Esophagus_EoE
GSM5282517	GSM1022678	0.05659508671840374	Blood_EoE	Esophagus_EoE
GSM5282518	GSM1022678	0.10816478037323463	Blood_EoE	Esophagus_EoE
GSM5282519	GSM1022678	0.06615201281424243	Blood_EoE	Esophagus_EoE
GSM5282520	GSM1022678	0.07727096435464109	Blood_EoE	Esophagus_EoE
GSM5282521	GSM1022678	0.07367691657924746	Blood_EoE	Esophagus_EoE
GSM5282522	GSM1022678	0.10730303360507665	Blood_EoE	Esophagus_EoE
GSM5282523	GSM1022678	0.12176230216145689	Blood_EoE	Esophagus_EoE
GSM5282524	GSM1022678	0.08749545794225966	Blood_EoE	Esophagus_EoE
GSM5282525	GSM1022678	0.09316450833954881	Blood_EoE	Esophagus_EoE
GSM5282526	GSM1022678	0.08654409389352502	Blood_EoE	Esophagus_EoE
GSM5282527	GSM1022678	0.11660121844793436	Blood_EoE	Esophagus_EoE
GSM5282528	GSM1022678	0.09075492210251723	Blood_EoE	Esophagus_EoE
GSM5282529	GSM1022678	0.10273454610991717	Blood_EoE	Esophagus_EoE
GSM5282530	GSM1022678	0.0486145748124821	Blood_EoE	Esophagus_EoE
GSM5282531	GSM1022678	0.04774261612415709	Blood_EoE	Esophagus_EoE
GSM5282532	GSM1022678	0.14682765620444949	Blood_EoE	Esophagus_EoE
GSM5282533	GSM1022678	0.10304000942286462	Blood_EoE	Esophagus_EoE
GSM5282534	GSM1022678	0.07166545533136737	Blood_EoE	Esophagus_EoE
GSM5282535	GSM1022678	0.08525664666503863	Blood_EoE	Esophagus_EoE
GSM5282536	GSM1022678	0.09599551317112587	Blood_EoE	Esophagus_EoE
GSM4818000	GSM1022678	0.647737899987415	Blood_IBD	Esophagus_EoE
GSM4818001	GSM1022678	0.8630302128904757	Blood_IBD	Esophagus_EoE
GSM4818002	GSM1022678	0.8086937296174398	Blood_IBD	Esophagus_EoE
GSM4818003	GSM1022678	0.6677348152796502	Blood_IBD	Esophagus_EoE
GSM4818004	GSM1022678	0.4051728699925914	Blood_IBD	Esophagus_EoE
GSM4818005	GSM1022678	0.5156640119143182	Blood_IBD	Esophagus_EoE
GSM4818006	GSM1022678	0.48060877441738226	Blood_IBD	Esophagus_EoE
GSM4818007	GSM1022678	0.29874789445764915	Blood_IBD	Esophagus_EoE
GSM4818008	GSM1022678	0.8938639674402564	Blood_IBD	Esophagus_EoE
GSM4818009	GSM1022678	0.43816841605093637	Blood_IBD	Esophagus_EoE
GSM4818010	GSM1022678	0.8257743259492163	Blood_IBD	Esophagus_EoE
GSM4818011	GSM1022678	0.50660894803820955	Blood_IBD	Esophagus_EoE
GSM4818012	GSM1022678	0.9724218736726586	Blood_IBD	Esophagus_EoE
GSM4818013	GSM1022678	0.4918649544523477	Blood_IBD	Esophagus_EoE
GSM4818014	GSM1022678	0.27682996274473615	Blood_IBD	Esophagus_EoE
GSM4818015	GSM1022678	0.9505549122285644	Blood_IBD	Esophagus_EoE
GSM4818016	GSM1022678	0.7778417147334302	Blood_IBD	Esophagus_EoE
GSM4818017	GSM1022678	0.9217519709994566	Blood_IBD	Esophagus_EoE
GSM4818018	GSM1022678	0.6919122068988538	Blood_IBD	Esophagus_EoE
GSM4818019	GSM1022678	0.5966973711672591	Blood_IBD	Esophagus_EoE
GSM4818020	GSM1022678	0.6602722576489475	Blood_IBD	Esophagus_EoE
GSM4818021	GSM1022678	0.7611725022083644	Blood_IBD	Esophagus_EoE
GSM4818022	GSM1022678	0.8264413887751934	Blood_IBD	Esophagus_EoE
GSM4818023	GSM1022678	0.8583892888928701	Blood_IBD	Esophagus_EoE
GSM1701327	GSM1022678	0.7999270528773967	Blood_IBD	Esophagus_EoE
GSM1701328	GSM1022678	0.8590495478416983	Blood_IBD	Esophagus_EoE
GSM1701329	GSM1022678	0.8533873543191345	Blood_IBD	Esophagus_EoE
GSM1701330	GSM1022678	0.8108097013798627	Blood_IBD	Esophagus_EoE
GSM1701331	GSM1022678	0.8451905142552624	Blood_IBD	Esophagus_EoE
GSM1701332	GSM1022678	0.8007624238725615	Blood_IBD	Esophagus_EoE
GSM1701333	GSM1022678	0.8624993866137429	Blood_IBD	Esophagus_EoE
GSM1701334	GSM1022678	0.8471616976980844	Blood_IBD	Esophagus_EoE
GSM1701335	GSM1022678	0.7851611734394891	Blood_IBD	Esophagus_EoE
GSM1701336	GSM1022678	0.7928036056468601	Blood_IBD	Esophagus_EoE
GSM1701337	GSM1022678	0.838947094181891	Blood_Control	Esophagus_EoE
GSM1701338	GSM1022678	0.8832866697334071	Blood_Control	Esophagus_EoE
GSM1701339	GSM1022678	0.8461070206097603	Blood_Control	Esophagus_EoE
GSM1701340	GSM1022678	0.9213858924890058	Blood_Control	Esophagus_EoE
GSM1701341	GSM1022678	0.7175114194726555	Blood_IBD	Esophagus_EoE
GSM1701342	GSM1022678	0.6804187414416498	Blood_IBD	Esophagus_EoE
GSM1701343	GSM1022678	0.6806699361567907	Blood_IBD	Esophagus_EoE
GSM1701344	GSM1022678	0.6836696181635962	Blood_IBD	Esophagus_EoE
GSM1701345	GSM1022678	0.6800321552563695	Blood_IBD	Esophagus_EoE
GSM1701346	GSM1022678	0.68073593137580235	Blood_IBD	Esophagus_EoE
GSM1701347	GSM1022678	0.6798980758005343	Blood_IBD	Esophagus_EoE
GSM1701348	GSM1022678	0.6834387721519435	Blood_IBD	Esophagus_EoE
GSM1701349	GSM1022678	0.6768415477695544	Blood_IBD	Esophagus_EoE
GSM1701350	GSM1022678	0.6818980574711598	Blood_IBD	Esophagus_EoE
GSM1701351	GSM1022678	0.6800469393066971	Blood_Control	Esophagus_EoE
GSM1701352	GSM1022678	0.6838053025136863	Blood_Control	Esophagus_EoE
GSM1701353	GSM1022678	0.6750010908169681	Blood_Control	Esophagus_EoE
GSM1701354	GSM1022678	0.6839172678069211	Blood_Control	Esophagus_EoE
GSM3496511	GSM1022678	0.5568542676887998	Blood_IBD	Esophagus_EoE
GSM3496512	GSM1022678	0.7032026892850569	Blood_IBD	Esophagus_EoE
GSM3496513	GSM1022678	0.8858506408214312	Blood_IBD	Esophagus_EoE
GSM3496514	GSM1022678	0.6460679006751227	Blood_IBD	Esophagus_EoE
GSM3496515	GSM1022678	0.42811836246032264	Blood_IBD	Esophagus_EoE
GSM3496516	GSM1022678	0.32125044130126357	Blood_IBD	Esophagus_EoE
GSM3496517	GSM1022678	0.5483770498108063	Blood_IBD	Esophagus_EoE
GSM3496518	GSM1022678	0.5337786476077461	Blood_IBD	Esophagus_EoE
GSM3496519	GSM1022678	0.4645645389538633	Blood_IBD	Esophagus_EoE
GSM3496520	GSM1022678	0.3645724291493734	Blood_Control	Esophagus_EoE
GSM3496521	GSM1022678	0.5809386500504015	Blood_Control	Esophagus_EoE
GSM3496522	GSM1022678	0.6061094062183927	Blood_Control	Esophagus_EoE
GSM3496523	GSM1022678	0.5220686722711096	Blood_Control	Esophagus_EoE
GSM3496524	GSM1022678	0.6122119015419027	Blood_Control	Esophagus_EoE
GSM3496525	GSM1022678	0.5591424712763622	Blood_Control	Esophagus_EoE
GSM3496526	GSM1022678	0.4842315453456909	Blood_Control	Esophagus_EoE
GSM3496527	GSM1022678	0.5899010965673018	Blood_Control	Esophagus_EoE
GSM3496528	GSM1022678	0.7218237314800775	Blood_Control	Esophagus_EoE
GSM3496529	GSM1022678	0.31644725644790006	Blood_IBD	Esophagus_EoE
GSM3496530	GSM1022678	0.6302873259619431	Blood_IBD	Esophagus_EoE
GSM3496531	GSM1022678	0.42436161711332687	Blood_IBD	Esophagus_EoE
GSM3496532	GSM1022678	0.6220178013743045	Blood_IBD	Esophagus_EoE
GSM3496533	GSM1022678	0.6326018433449385	Blood_IBD	Esophagus_EoE
GSM3496534	GSM1022678	0.1500381745517857	Blood_IBD	Esophagus_EoE
GSM3496535	GSM1022678	0.43446436737025584	Blood_IBD	Esophagus_EoE
GSM3496536	GSM1022678	0.4668847696183649	Blood_IBD	Esophagus_EoE
GSM3496537	GSM1022678	0.3310224314903861	Blood_IBD	Esophagus_EoE
GSM3496538	GSM1022678	0.2244764761479917	Blood_IBD	Esophagus_EoE
GSM4559002	GSM1022678	0.9503613788327139	Blood_Control	Esophagus_EoE
GSM4559003	GSM1022678	0.8629229614021494	Blood_Control	Esophagus_EoE
GSM4559004	GSM1022678	0.9307200689122643	Blood_Control	Esophagus_EoE
GSM4559005	GSM1022678	0.7283983305395748	Blood_Control	Esophagus_EoE
GSM4559006	GSM1022678	0.8959310635860253	Blood_Control	Esophagus_EoE
GSM4559007	GSM1022678	0.8094744608313224	Blood_Control	Esophagus_EoE
GSM4559008	GSM1022678	0.8309326334738762	Blood_Control	Esophagus_EoE
GSM4559009	GSM1022678	0.8311669065594951	Blood_Control	Esophagus_EoE
GSM4559010	GSM1022678	0.7922332245892072	Blood_Control	Esophagus_EoE
GSM4559011	GSM1022678	0.9285937990279072	Blood_Control	Esophagus_EoE
GSM4559012	GSM1022678	0.6678198196385439	Blood_Control	Esophagus_EoE
GSM4559013	GSM1022678	0.697904998227296	Blood_Control	Esophagus_EoE
GSM1022678	GSM1022679	0.926380362511423	Esophagus_EoE	Esophagus_EoE
GSM1022679	GSM1022679	1	Esophagus_EoE	Esophagus_EoE
GSM1022680	GSM1022679	0.9314312673343029	Esophagus_EoE	Esophagus_EoE
GSM1022681	GSM1022679	0.7853448806579564	Esophagus_EoE	Esophagus_EoE
GSM1022682	GSM1022679	0.5117770112448478	Esophagus_EoE	Esophagus_EoE
GSM1022683	GSM1022679	0.9047740748044899	Esophagus_EoE	Esophagus_EoE
GSM1022684	GSM1022679	0.9251890244197706	Esophagus_GERD	Esophagus_EoE
GSM1022685	GSM1022679	0.9111418921128719	Esophagus_GERD	Esophagus_EoE
GSM1022686	GSM1022679	0.6404209856453618	Esophagus_GERD	Esophagus_EoE
GSM1022687	GSM1022679	0.7193569140802687	Esophagus_GERD	Esophagus_EoE
GSM1022688	GSM1022679	0.9207862780534	Esophagus_GERD	Esophagus_EoE
GSM1022689	GSM1022679	0.8784264293457587	Esophagus_GERD	Esophagus_EoE
GSM1022690	GSM1022679	0.8206809649835383	Esophagus_Control	Esophagus_EoE
GSM1022691	GSM1022679	0.6241335767580435	Esophagus_Control	Esophagus_EoE
GSM1022692	GSM1022679	0.906932939775979	Esophagus_Control	Esophagus_EoE
GSM1022693	GSM1022679	0.6874943356278358	Esophagus_Control	Esophagus_EoE
GSM1022694	GSM1022679	0.8059127406712563	Esophagus_Control	Esophagus_EoE
GSM1022695	GSM1022679	0.8817959367286871	Esophagus_Control	Esophagus_EoE
GSM1385778	GSM1022679	0.6040468350033568	Esophagus_Control	Esophagus_EoE
GSM1385779	GSM1022679	0.778554320166419	Esophagus_Control	Esophagus_EoE
GSM1385780	GSM1022679	0.7005363262050386	Esophagus_Control	Esophagus_EoE
GSM1385781	GSM1022679	0.8627504371225249	Esophagus_Control	Esophagus_EoE
GSM1385782	GSM1022679	0.7952281572910367	Esophagus_Control	Esophagus_EoE
GSM1385783	GSM1022679	0.7138463124551193	Esophagus_Control	Esophagus_EoE
GSM1415906	GSM1022679	0.8096034002186758	Esophagus_Control	Esophagus_EoE
GSM1415907	GSM1022679	0.6888555128718146	Esophagus_Control	Esophagus_EoE
GSM1415908	GSM1022679	0.8875763496251906	Esophagus_Control	Esophagus_EoE
GSM1415909	GSM1022679	0.700108116919709	Esophagus_Control	Esophagus_EoE
GSM1415910	GSM1022679	0.7374905123686211	Esophagus_Control	Esophagus_EoE
GSM1415911	GSM1022679	0.7512402666852519	Esophagus_Control	Esophagus_EoE
GSM1415912	GSM1022679	0.9141734457957944	Esophagus_EoE	Esophagus_EoE
GSM1415913	GSM1022679	0.8979202510472513	Esophagus_EoE	Esophagus_EoE
GSM1415914	GSM1022679	0.8951735399051279	Esophagus_EoE	Esophagus_EoE
GSM1415915	GSM1022679	0.8522638560742257	Esophagus_EoE	Esophagus_EoE
GSM1415916	GSM1022679	0.8720910644438608	Esophagus_EoE	Esophagus_EoE
GSM1415917	GSM1022679	0.9094262253285	Esophagus_EoE	Esophagus_EoE
GSM1415918	GSM1022679	0.9003003812773764	Esophagus_EoE	Esophagus_EoE
GSM1415919	GSM1022679	0.8546680435240526	Esophagus_EoE	Esophagus_EoE
GSM1415920	GSM1022679	0.8766894391303579	Esophagus_EoE	Esophagus_EoE
GSM1415921	GSM1022679	0.9002863742985299	Esophagus_EoE	Esophagus_EoE
GSM4735785	GSM1022679	0.8941085545639171	Blood_EoE	Esophagus_EoE
GSM4735786	GSM1022679	0.9155573462889287	Blood_Control	Esophagus_EoE
GSM4735787	GSM1022679	0.9159108877649913	Blood_EoE	Esophagus_EoE
GSM4735788	GSM1022679	0.8317656679206007	Blood_GERD	Esophagus_EoE
GSM4735789	GSM1022679	0.8721461816939955	Blood_GERD	Esophagus_EoE
GSM4735790	GSM1022679	0.8387971638536861	Blood_GERD	Esophagus_EoE
GSM4735791	GSM1022679	0.9061346664957807	Blood_GERD	Esophagus_EoE
GSM4735792	GSM1022679	0.9062947146428969	Blood_EoE	Esophagus_EoE
GSM4735793	GSM1022679	0.935203939258217	Blood_EoE	Esophagus_EoE
GSM4735794	GSM1022679	0.8613157519670558	Blood_EoE	Esophagus_EoE
GSM4735795	GSM1022679	0.9026396016280491	Esophagus_EoE	Esophagus_EoE
GSM4735796	GSM1022679	0.9524534186553772	Esophagus_Control	Esophagus_EoE
GSM4735797	GSM1022679	0.9114713746568394	Esophagus_EoE	Esophagus_EoE
GSM4735798	GSM1022679	0.9459590164730732	Esophagus_GERD	Esophagus_EoE
GSM4735799	GSM1022679	0.9148510342907181	Esophagus_GERD	Esophagus_EoE
GSM4735800	GSM1022679	0.9341276904501812	Esophagus_GERD	Esophagus_EoE
GSM4735801	GSM1022679	0.9199760211320752	Esophagus_GERD	Esophagus_EoE
GSM4735802	GSM1022679	0.8981954476377351	Esophagus_EoE	Esophagus_EoE
GSM4735803	GSM1022679	0.8773124548021802	Esophagus_EoE	Esophagus_EoE
GSM4735804	GSM1022679	0.9534975783733454	Esophagus_EoE	Esophagus_EoE
GSM5282507	GSM1022679	0.09224653564661756	Blood_EoE	Esophagus_EoE
GSM5282508	GSM1022679	0.10471755152845896	Blood_EoE	Esophagus_EoE
GSM5282509	GSM1022679	0.17481359114587447	Blood_EoE	Esophagus_EoE
GSM5282510	GSM1022679	0.025370240010768597	Blood_EoE	Esophagus_EoE
GSM5282511	GSM1022679	0.06672978407201247	Blood_EoE	Esophagus_EoE
GSM5282512	GSM1022679	0.21959802443152643	Blood_EoE	Esophagus_EoE
GSM5282513	GSM1022679	0.06393731573419026	Blood_EoE	Esophagus_EoE
GSM5282514	GSM1022679	0.12294035814708915	Blood_EoE	Esophagus_EoE
GSM5282515	GSM1022679	0.021097150140946153	Blood_EoE	Esophagus_EoE
GSM5282516	GSM1022679	0.039719218566836356	Blood_EoE	Esophagus_EoE
GSM5282517	GSM1022679	0.06458511797079647	Blood_EoE	Esophagus_EoE
GSM5282518	GSM1022679	0.12295685821577185	Blood_EoE	Esophagus_EoE
GSM5282519	GSM1022679	0.0754949172509155	Blood_EoE	Esophagus_EoE
GSM5282520	GSM1022679	0.08809605191816283	Blood_EoE	Esophagus_EoE
GSM5282521	GSM1022679	0.08411089912113712	Blood_EoE	Esophagus_EoE
GSM5282522	GSM1022679	0.12195563706531343	Blood_EoE	Esophagus_EoE
GSM5282523	GSM1022679	0.1382766738924982	Blood_EoE	Esophagus_EoE
GSM5282524	GSM1022679	0.09964835964396446	Blood_EoE	Esophagus_EoE
GSM5282525	GSM1022679	0.1060639181183729	Blood_EoE	Esophagus_EoE
GSM5282526	GSM1022679	0.09853487798937577	Blood_EoE	Esophagus_EoE
GSM5282527	GSM1022679	0.13249782781088526	Blood_EoE	Esophagus_EoE
GSM5282528	GSM1022679	0.10336120123255443	Blood_EoE	Esophagus_EoE
GSM5282529	GSM1022679	0.11682635833223032	Blood_EoE	Esophagus_EoE
GSM5282530	GSM1022679	0.0554838714958904	Blood_EoE	Esophagus_EoE
GSM5282531	GSM1022679	0.054509479104395187	Blood_EoE	Esophagus_EoE
GSM5282532	GSM1022679	0.16646703526682205	Blood_EoE	Esophagus_EoE
GSM5282533	GSM1022679	0.1172084586023191	Blood_EoE	Esophagus_EoE
GSM5282534	GSM1022679	0.08168075792342888	Blood_EoE	Esophagus_EoE
GSM5282535	GSM1022679	0.0971356405505992	Blood_EoE	Esophagus_EoE
GSM5282536	GSM1022679	0.1092689627925102	Blood_EoE	Esophagus_EoE
GSM4818000	GSM1022679	0.5889098248588742	Blood_IBD	Esophagus_EoE
GSM4818001	GSM1022679	0.9112449323752492	Blood_IBD	Esophagus_EoE
GSM4818002	GSM1022679	0.8108521569716974	Blood_IBD	Esophagus_EoE
GSM4818003	GSM1022679	0.7093725649968202	Blood_IBD	Esophagus_EoE
GSM4818004	GSM1022679	0.4502351888962286	Blood_IBD	Esophagus_EoE
GSM4818005	GSM1022679	0.5478321410503553	Blood_IBD	Esophagus_EoE
GSM4818006	GSM1022679	0.5319807540297218	Blood_IBD	Esophagus_EoE
GSM4818007	GSM1022679	0.33468209028756235	Blood_IBD	Esophagus_EoE
GSM4818008	GSM1022679	0.8256834583678432	Blood_IBD	Esophagus_EoE
GSM4818009	GSM1022679	0.4859816742746661	Blood_IBD	Esophagus_EoE
GSM4818010	GSM1022679	0.881260807062906	Blood_IBD	Esophagus_EoE
GSM4818011	GSM1022679	0.5591084619755847	Blood_IBD	Esophagus_EoE
GSM4818012	GSM1022679	0.9288953504704203	Blood_IBD	Esophagus_EoE
GSM4818013	GSM1022679	0.5438421973224328	Blood_IBD	Esophagus_EoE
GSM4818014	GSM1022679	0.31086392050543	Blood_IBD	Esophagus_EoE
GSM4818015	GSM1022679	0.9112785374210405	Blood_IBD	Esophagus_EoE
GSM4818016	GSM1022679	0.8422807540138848	Blood_IBD	Esophagus_EoE
GSM4818017	GSM1022679	0.8774598236252631	Blood_IBD	Esophagus_EoE
GSM4818018	GSM1022679	0.7487685262985014	Blood_IBD	Esophagus_EoE
GSM4818019	GSM1022679	0.5402800417994964	Blood_IBD	Esophagus_EoE
GSM4818020	GSM1022679	0.6003949460881115	Blood_IBD	Esophagus_EoE
GSM4818021	GSM1022679	0.6967369582834805	Blood_IBD	Esophagus_EoE
GSM4818022	GSM1022679	0.7667081721092353	Blood_IBD	Esophagus_EoE
GSM4818023	GSM1022679	0.7905432956623547	Blood_IBD	Esophagus_EoE
GSM1701327	GSM1022679	0.7343246053143809	Blood_IBD	Esophagus_EoE
GSM1701328	GSM1022679	0.8001587958469247	Blood_IBD	Esophagus_EoE
GSM1701329	GSM1022679	0.8233071690386256	Blood_IBD	Esophagus_EoE
GSM1701330	GSM1022679	0.7447020459133191	Blood_IBD	Esophagus_EoE
GSM1701331	GSM1022679	0.783420631402808	Blood_IBD	Esophagus_EoE
GSM1701332	GSM1022679	0.7349228788854465	Blood_IBD	Esophagus_EoE
GSM1701333	GSM1022679	0.8170454675670803	Blood_IBD	Esophagus_EoE
GSM1701334	GSM1022679	0.7875109309967635	Blood_IBD	Esophagus_EoE
GSM1701335	GSM1022679	0.7197816023749284	Blood_IBD	Esophagus_EoE
GSM1701336	GSM1022679	0.7274106032578184	Blood_IBD	Esophagus_EoE
GSM1701337	GSM1022679	0.7819775489390306	Blood_Control	Esophagus_EoE
GSM1701338	GSM1022679	0.8900010296878886	Blood_Control	Esophagus_EoE
GSM1701339	GSM1022679	0.7819840097630782	Blood_Control	Esophagus_EoE
GSM1701340	GSM1022679	0.8855329757640096	Blood_Control	Esophagus_EoE
GSM1701341	GSM1022679	0.7802669138135306	Blood_IBD	Esophagus_EoE
GSM1701342	GSM1022679	0.7420494440985062	Blood_IBD	Esophagus_EoE
GSM1701343	GSM1022679	0.7421901525832356	Blood_IBD	Esophagus_EoE
GSM1701344	GSM1022679	0.7453397814445892	Blood_IBD	Esophagus_EoE
GSM1701345	GSM1022679	0.7417673274992951	Blood_IBD	Esophagus_EoE
GSM1701346	GSM1022679	0.7423097763218242	Blood_IBD	Esophagus_EoE
GSM1701347	GSM1022679	0.7414384735980878	Blood_IBD	Esophagus_EoE
GSM1701348	GSM1022679	0.744933938794369	Blood_IBD	Esophagus_EoE
GSM1701349	GSM1022679	0.7381532156739165	Blood_IBD	Esophagus_EoE
GSM1701350	GSM1022679	0.7436253911477564	Blood_IBD	Esophagus_EoE
GSM1701351	GSM1022679	0.7416107304484045	Blood_Control	Esophagus_EoE
GSM1701352	GSM1022679	0.7455623307836197	Blood_Control	Esophagus_EoE
GSM1701353	GSM1022679	0.7363986190041854	Blood_Control	Esophagus_EoE
GSM1701354	GSM1022679	0.7456616297245761	Blood_Control	Esophagus_EoE
GSM3496511	GSM1022679	0.6132975376986413	Blood_IBD	Esophagus_EoE
GSM3496512	GSM1022679	0.7661045900073338	Blood_IBD	Esophagus_EoE
GSM3496513	GSM1022679	0.9538360078859041	Blood_IBD	Esophagus_EoE
GSM3496514	GSM1022679	0.707618507405288	Blood_IBD	Esophagus_EoE
GSM3496515	GSM1022679	0.47579803897975725	Blood_IBD	Esophagus_EoE
GSM3496516	GSM1022679	0.35703677324862715	Blood_IBD	Esophagus_EoE
GSM3496517	GSM1022679	0.6040279320879128	Blood_IBD	Esophagus_EoE
GSM3496518	GSM1022679	0.5883821148993194	Blood_IBD	Esophagus_EoE
GSM3496519	GSM1022679	0.5149341623916328	Blood_IBD	Esophagus_EoE
GSM3496520	GSM1022679	0.4007602972651009	Blood_Control	Esophagus_EoE
GSM3496521	GSM1022679	0.6381086422546061	Blood_Control	Esophagus_EoE
GSM3496522	GSM1022679	0.6653879028798331	Blood_Control	Esophagus_EoE
GSM3496523	GSM1022679	0.575937804134373	Blood_Control	Esophagus_EoE
GSM3496524	GSM1022679	0.6725141466588859	Blood_Control	Esophagus_EoE
