Gene	Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Acaryochloridaceae	Acaryochloridaceae	1.3047685462554404	0.5986508484865819	1.0610471076353842	0.5642076060324184	0.5726128520621152	NA
Acetobacteraceae	Acetobacteraceae	7.6602302751995035	-4.4716195211177245	1.1952489711453607	-3.7411615730844305	1.8317171020187952e-4	0.004886620761102501
Acholeplasmataceae	Acholeplasmataceae	2.11310896228129	-0.2657397489642269	1.0174224538532748	-0.2611891923141594	0.793946612211855	0.856626607912791
Acidaminococcaceae	Acidaminococcaceae	1.2814827194757064	0.8240514289437888	1.061290446893068	0.7764617417938724	0.43747640173396457	NA
Acidiferrobacteraceae	Acidiferrobacteraceae	1.5019414038189987	1.464518960067964	1.1327552650119528	1.292882059614625	0.1960518532904151	NA
Acidimicrobiaceae	Acidimicrobiaceae	1.1973056286254677	1.8923643218599193	1.146623332124673	1.6503800933070158	0.09886522001494143	NA
Acidithiobacillaceae	Acidithiobacillaceae	1.6480551482906618	-1.005714148122065	1.0777362044605026	-0.9331728339083769	0.35073073859461096	NA
Acidobacteriaceae	Acidobacteriaceae	4.842713922432227	-4.517494034318625	1.186155164012484	-3.8085186250313194	NA	NA
Acidothermaceae	Acidothermaceae	1.2046336966803555	1.1392122740359243	1.089243260020982	1.04587498114423	0.29561875682714517	NA
Actinomycetaceae	Actinomycetaceae	51.93620469624868	-3.0239317661551754	1.2728520174353661	-2.375713535221487	0.01751505474581156	0.05718991881904904
Actinopolysporaceae	Actinopolysporaceae	1.1768304047253664	2.0328797250117785	1.16590809515131	1.7436020330126911	0.0812285085683134	NA
Aerococcaceae	Aerococcaceae	2.948109765212786	-2.077311701179335	1.0991982999805279	-1.8898425345236927	0.05877902299111752	0.13388555236865657
Aeromonadaceae	Aeromonadaceae	13.321981359372112	-2.7570308291103762	1.1340989667921273	-2.4310319556227244	0.015055886608710206	0.05487034230729942
Akkermansiaceae	Akkermansiaceae	1.4074342502688806	1.7045576211780775	1.124401109596282	1.5159693517112427	0.12952710231225903	NA
Alcaligenaceae	Alcaligenaceae	23.339661881593663	-2.841620748078291	1.231686765488227	-2.3070969240721717	0.02104941740013564	0.06276553552040445
Alcanivoracaceae	Alcanivoracaceae	3.2760011763570556	-1.493981146755459	1.1155444771355834	-1.3392394273616042	0.18049274080701883	0.30512008528635404
Alicyclobacillaceae	Alicyclobacillaceae	1.4951140614447673	0.4274255326059719	1.078842521548956	0.3961889933595614	0.691965610433444	NA
Alteromonadaceae	Alteromonadaceae	6.342628288195244	-2.3975564924070567	1.038372426222517	-2.3089562394574554	0.020946009687860975	0.06276553552040445
Amoebophilaceae	Amoebophilaceae	1.3344752430002818	1.3356768425593417	1.086149477067845	1.229735750704514	0.21879607458794434	NA
Anaerohalosphaeraceae	Anaerohalosphaeraceae	1.3089274476001278	1.6334767507111914	1.1293455675669284	1.4463923157110958	0.1480671959274901	NA
Anaerolineaceae	Anaerolineaceae	3.05782617719014	-0.796291881946489	1.0281292841599736	-0.7745055940091174	0.43863186140403543	0.5848424818720472
Anaeromyxobacteraceae	Anaeromyxobacteraceae	1.4871393413882992	0.5540561161360361	1.0589991399865826	0.5231884476724467	0.600843119833478	NA
Anaplasmataceae	Anaplasmataceae	4.738062556432943	-1.8822443487527043	1.0702902002416694	-1.7586299008695934	0.07864039085124852	0.1675375363025288
Aphanizomenonaceae	Aphanizomenonaceae	2.3571365549223664	-0.5173575884010402	1.0109029412645543	-0.51177770613059	0.6088065948129632	0.7199201064595631
Aphanothecaceae	Aphanothecaceae	2.3181297650068067	-0.5674364751817259	1.0261605415482398	-0.5529704682715582	0.5802836322978348	0.6946460999769701
Aquificaceae	Aquificaceae	1.4817772202117945	0.3481675282786456	1.060389385723347	0.3283393185241498	0.7426551186090873	NA
Archangiaceae	Archangiaceae	1.87005892570367	-1.4642276752274423	1.011478281497415	-1.4476115819904378	0.14772571018053499	NA
Ardenticatenaceae	Ardenticatenaceae	1.687786803142125	-0.05696323392172883	1.0791559115869565	-0.052784989926025934	0.9579032211309235	NA
Atopobiaceae	Atopobiaceae	13.094299107775933	-3.718411853830315	1.3477595061955576	-2.7589579867454335	0.005798598930940338	0.030557203341058787
Aurantimonadaceae	Aurantimonadaceae	1.8773847302296176	-0.4831156019336748	1.053472550473311	-0.4585934410124094	0.6465261475813963	NA
Azonexaceae	Azonexaceae	2.879117035953185	-1.287498759513235	1.1823825160933685	-1.0889020617178728	0.27619707697995116	0.4117847329519272
Bacillaceae	Bacillaceae	387.01626738125105	-2.6230500179582985	1.424613470542925	-1.8412362877339952	0.06558693976380961	0.14734600166116132
Bacteriovoracaceae	Bacteriovoracaceae	1.3548960949083555	0.3815067230032326	1.0688473850771603	0.3569328309445146	0.7211420908341106	NA
Bacteroidaceae	Bacteroidaceae	81.9297043777267	-5.627581282307022	1.5111051624952694	-3.7241493325416655	1.9597490363939683e-4	0.004886620761102501
Baekduiaceae	Baekduiaceae	1.5504739004527697	-1.473017715162645	1.1292308013869188	-1.30444344358433	0.19208243095648664	NA
Barnesiellaceae	Barnesiellaceae	5.081914449168869	-1.4026984880198488	1.1601130089131437	-1.2091050417010427	0.2266224925258673	0.34734662405833866
Bartonellaceae	Bartonellaceae	3.0455459251333425	-1.2856855148751198	1.018944738398424	-1.2617813964042432	0.20702745816452142	0.3264663763363607
Bdellovibrionaceae	Bdellovibrionaceae	2.503934697819798	-1.3599502104450174	1.0620188523086247	-1.2805330220727695	0.20035773872902501	0.31901620535495245
Beijerinckiaceae	Beijerinckiaceae	1.6358099036141556	0.3478785386437511	0.9750775281691847	0.356770132213929	0.7212638977785141	NA
Bernardetiaceae	Bernardetiaceae	2.2363053214809105	0.4589253735312399	1.1255212473712923	0.40774474458219395	0.6834610839015409	0.7613917168671924
Beutenbergiaceae	Beutenbergiaceae	1.5704065810067445	-1.5306687868987259	1.0939337810503982	-1.399233494214772	0.16174297558371142	NA
Bifidobacteriaceae	Bifidobacteriaceae	18.26558787758816	-1.8601586495929292	1.321087756410945	-1.4080507828234674	0.15911603321484522	0.27954078121756604
Blattabacteriaceae	Blattabacteriaceae	1.5186369324106737	-0.28573741677376063	1.0257449104450467	-0.27856576607315153	0.7805780878029188	NA
Bogoriellaceae	Bogoriellaceae	1.2820494105367706	-0.01926040739005189	1.0237863072964413	-0.018812917552017	0.9849903489307714	NA
Borreliaceae	Borreliaceae	2.552735639272929	-0.4499669200428279	1.0270279827177744	-0.4381252776113288	0.6612954714344412	0.7479479814844715
Brachyspiraceae	Brachyspiraceae	1.9167292804970117	0.061176635134461366	1.0465156081669769	0.05845745123822398	0.9533842534972655	NA
Bradymonadaceae	Bradymonadaceae	1.2647560764859107	1.1393353792185337	1.0904706804273099	1.0448106488952786	0.2961104922121669	NA
Bradyrhizobiaceae	Bradyrhizobiaceae	13.054354955960056	-2.6606661549842965	1.0989173673672827	-2.421170357293154	0.015470625262483292	0.05515614224015782
Brevibacteriaceae	Brevibacteriaceae	3.086951907475743	-2.108242028852458	0.9767943811700577	-2.158327350662163	NA	NA
Brucellaceae	Brucellaceae	2.3308360977534046	0.507426369197565	1.0753304325225772	0.4718794835994854	0.6370128129857147	0.7367037993545827
Budviciaceae	Budviciaceae	1.8425357129883813	0.4532070075163108	0.9478026923038797	0.4781659845412276	0.6325320707955007	NA
Burkholderiaceae	Burkholderiaceae	701.7128166445962	-0.740571998125368	1.5789567253325845	-0.46902615267646247	0.6390509425620201	0.7367037993545827
Caedimonadaceae	Caedimonadaceae	2.9030580931766017	-0.9731970087583732	1.051560680072272	-0.9254786977119446	0.3547169594472137	0.48885362478439537
Caldilineaceae	Caldilineaceae	1.4336279065736157	1.2736174696397553	1.0912219293997365	1.1671479790919814	0.24315061478611463	NA
Caldisericaceae	Caldisericaceae	1.199850915791914	2.7013447624982634	1.2409334478666274	2.1768651390147697	0.029490631146055966	NA
Calditrichaceae	Calditrichaceae	1.1945014824163245	2.3734256224636217	1.2018565994301367	1.974799342607918	0.04829092368792525	NA
Calotrichaceae	Calotrichaceae	2.728215262072016	-0.98726098882415525	1.0349180962542448	-0.9539508415182048	0.3401085263424528	0.480843088966916
Campylobacteraceae	Campylobacteraceae	57.7464593622363	-5.0320024355829	1.3727108737287956	-3.6657409305093513	2.4662349847531036e-4	0.004886620761102501
Candidatus Babeliaceae	Candidatus Babeliaceae	1.1885706297326628	1.3315188466257937	1.0983605807521948	1.212278435660832	0.22540581565650578	NA
Candidatus Brocadiaceae	Candidatus Brocadiaceae	1.2711434732270603	2.2840588372260866	1.1975968580123497	1.9072017615484869	0.056494465480844726	NA
Candidatus Chazhemtobacteraceae	Candidatus Chazhemtobacteraceae	1.2157803367191218	2.698313973194999	1.2436048565597762	2.1697518781483622	0.030025647657482883	NA
Candidatus Deianiraeaceae	Candidatus Deianiraeaceae	1.249114325908747	1.4086101769094226	1.1096317741768107	1.2694392948096782	0.20428442876255257	NA
Candidatus Desulfofervidaceae	Candidatus Desulfofervidaceae	1.195147972001657	1.7410169568360265	1.1419055397709341	1.524659348955671	0.12734408603528832	NA
Candidatus Midichloriaceae	Candidatus Midichloriaceae	1.3941697308310514	0.30707648655910635	1.0525090134632127	0.2917566335595465	0.7704727046724548	NA
Candidatus Nanopelagicaceae	Candidatus Nanopelagicaceae	1.3914198339128576	0.9143892963841072	1.079055191056637	0.8473980793222587	0.3967732746989829	NA
Candidatus Paracaedibacteraceae	Candidatus Paracaedibacteraceae	1.1897469271690462	2.7000936880769077	1.2420349720709705	2.173927263557457	0.029710598168882243	NA
Cardiobacteriaceae	Cardiobacteriaceae	3.8523414225672514	-2.6194933066582955	1.1322421221872216	-2.313545182012889	0.020692683628904827	0.06276553552040445
Carnobacteriaceae	Carnobacteriaceae	4.575280548971475	-2.526865125079538	1.1583593054065628	-2.1814173834367003	0.02915255902932736	0.08243137380706357
Casimicrobiaceae	Casimicrobiaceae	1.6195161956781836	2.3661337139850382	1.2107654116716904	1.9542462075441547	0.05067210709542909	NA
Catenulisporaceae	Catenulisporaceae	1.2642515349422836	1.1388268068436986	1.0855998916682037	1.0490299562334175	0.2941643313655728	NA
Caulobacteraceae	Caulobacteraceae	11.232840596200734	-2.0817826917027413	1.0184484146828665	-2.04407278924479	0.040946356837471956	0.098977840367128
Cellulomonadaceae	Cellulomonadaceae	2.0148419494159118	-1.3145236400775064	1.0088433703963067	-1.303000722065625	0.19257451505106854	0.31901232796338624
Cellvibrionaceae	Cellvibrionaceae	1.7304249363647144	-0.09759663777357885	1.0188359526910644	-0.09579229856955442	0.9236855340825629	NA
Chamaesiphonaceae	Chamaesiphonaceae	1.5323210920699775	-0.39526664569765985	1.074200196301075	-0.3679636692105716	0.7129003243049955	NA
