Gene	Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
[Candida] glabrata	[Candida] glabrata	26.414596133176858	2.1429113140688973	0.37609774126981094	5.6977510868154395	1.213981162525154e-8	6.919692626393379e-8
Aspergillus fumigatus	Aspergillus fumigatus	16.290568619503883	1.4888973330471824	0.6901211868809205	2.157443303221018	0.030971140260122536	0.04903763874519401
Aspergillus oryzae	Aspergillus oryzae	127.1165685535259	-0.9517568374733123	0.2772329428710774	-3.4330582347708622	5.968138966219303e-4	0.0014790605264108708
Botrytis cinerea	Botrytis cinerea	229.44237031902898	-0.40574596909316046	0.1741072320888992	-2.330437192212593	0.019783055976753987	0.034863922297582166
Candida albicans	Candida albicans	26.2305560345349	-1.8544831534644046	0.31097349280961145	-5.963476618889129	2.4692680038458947e-9	2.010689660274514e-8
Candida dubliniensis	Candida dubliniensis	89.84190955069214	-0.9402909839976202	0.26983771257999395	-3.4846537016906747	4.927743510441008e-4	0.0012767335458869883
Candida orthopsilosis	Candida orthopsilosis	7.71182911171457	-0.5354505758022312	0.3587028075943381	-1.492741524364592	0.135504859308934	0.18389945191926757
Cercospora beticola	Cercospora beticola	11.776187958651988	-0.25971426729185904	0.36041223765272784	-0.72060335404622	0.47115358965173537	0.5713990342584876
Colletotrichum higginsianum	Colletotrichum higginsianum	213.62574965720677	0.10900563780388502	0.20756335494927905	0.5251680280005208	0.5994663886480296	0.6579911536057321
Cryptococcus gattii VGI	Cryptococcus gattii VGI	33.120884371894824	0.8267806451763756	0.31029307416508733	2.664515305090238	0.007709935791965302	0.015154011729035247
Cryptococcus neoformans	Cryptococcus neoformans	28.599772003199302	-1.5612836736964881	0.2869068241555096	-5.441779498595123	5.275094619143115e-8	2.7334581208287047e-7
Debaryomyces hansenii	Debaryomyces hansenii	11.741847210730764	-1.6212180364385549	0.4187539955967981	-3.871528519096359	1.0815500015533956e-4	3.626373534620209e-4
Encephalitozoon cuniculi	Encephalitozoon cuniculi	6.45974973889299	0.8431150561321111	0.5325017582206878	1.5833094315957057	0.11335095426717687	0.15758547300558734
Encephalitozoon hellem	Encephalitozoon hellem	40.92188216757045	1.902997525505741	0.3263015326639352	5.8320214127393575	5.475988955247602e-9	3.901642130613916e-8
Encephalitozoon intestinalis	Encephalitozoon intestinalis	4.94045903931212	-0.34047781815625794	0.4875405907256332	-0.6983578898518096	0.4849534043168873	0.5758821676263037
Encephalitozoon romaleae	Encephalitozoon romaleae	2.0116705115855726	-2.8796973839403566	0.6950076022544815	-4.14340415068717	3.421881258906871e-5	1.2328192586905028e-4
Eremothecium cymbalariae	Eremothecium cymbalariae	20.29766277088662	-1.1755476872167197	0.2650722726546767	-4.434819513348973	9.214945754402275e-6	4.040399292314844e-5
Eremothecium gossypii	Eremothecium gossypii	8.228241294264453	0.17606825323091693	0.42593302062640015	0.4133707524530064	0.6793349996774123	0.7306055656908019
Eremothecium sinecaudum	Eremothecium sinecaudum	15.392539895257542	0.4115260094586582	0.3390552228283498	1.2137433130384117	0.22484575907585863	0.2980513550540451
Fusarium fujikuroi	Fusarium fujikuroi	23.44543938102265	0.008600385294234911	0.2740791806527931	0.031379199520922336	0.9749671293593503	0.9749671293593503
Fusarium graminearum	Fusarium graminearum	22.809634622762573	-1.3419006284046415	0.3240657809535443	-4.140827903693437	3.460545287552289e-5	1.2328192586905028e-4
Fusarium oxysporum	Fusarium oxysporum	62.24592069736851	0.07277697519115885	0.22197563975694762	0.32786018894166064	0.7430173760068011	0.7700361896797756
Fusarium pseudograminearum	Fusarium pseudograminearum	10.533091220760308	-1.2639641663047891	0.3374946363390232	-3.745138530246449	1.8029426349481161e-4	5.408827904844349e-4
Fusarium venenatum	Fusarium venenatum	48.215477137579036	0.8331623545369198	0.2839855378103241	2.9338196619484007	0.003348186824165595	0.0071702956058178665
Fusarium verticillioides	Fusarium verticillioides	78.09537483214514	0.11268562901502631	0.1896806420117537	0.5940808077191329	0.5524580667794572	0.6298021961285811
Kazachstania africana	Kazachstania africana	2.8487447147811826	-2.3109509676707556	0.5464732018423163	-4.228845915737284	2.3489314485845326e-5	9.563506612094168e-5
Kazachstania naganishii	Kazachstania naganishii	15.441500497465443	-0.16233435599082585	0.3097933669953808	-0.5240084949696369	0.6002726313596152	0.6579911536057321
Kluyveromyces lactis	Kluyveromyces lactis	10.296916181263065	-0.7821308186665371	0.350305254694204	-2.232712207955007	0.025567928884040792	0.041639198468295
