Gene	Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Acidianus ambivalens	Acidianus ambivalens	1.0639543184645794	-3.003212347326485e-17	1.6145691625402827	-1.860070424360998e-17	1	1
Acidianus brierleyi	Acidianus brierleyi	1.2335489169063825	0	1.604566936524419	0	1	1
Acidianus sulfidivorans	Acidianus sulfidivorans	1.7843272853702083	2.6027840343496204e-16	1.5803512873138228	1.6469654913077342e-16	0.9999999999999999	1
Acidilobus saccharovorans	Acidilobus saccharovorans	2.8626656015803142	0	1.5704035660905202	0	1	1
Aciduliprofundum boonei	Aciduliprofundum boonei	1.0812244871202628	0	1.6119863546144584	0	1	1
Aeropyrum pernix	Aeropyrum pernix	1.0639543184645794	-3.003212347326485e-17	1.6145691625402827	-1.860070424360998e-17	1	1
Archaeoglobus profundus	Archaeoglobus profundus	1.0984619648784035	2.0021415648843235e-17	1.6094793474698137	1.2439684721843716e-17	1	1
Archaeoglobus sulfaticallidus	Archaeoglobus sulfaticallidus	1.1653745569771712	-1.201284938930594e-16	1.6059240841454299	-7.48033453629809e-17	0.9999999999999999	1
Archaeoglobus veneficus	Archaeoglobus veneficus	1.1147272384272469	0	1.6069111310819597	0	1	1
Caldisphaera lagunensis	Caldisphaera lagunensis	1.2158770092373277	0	1.6038038119640925	0	1	1
Candidatus Mancarchaeum acidiphilum	Candidatus Mancarchaeum acidiphilum	1.33695819810479	-5.005353912210809e-17	1.585247693481501	-3.157458568016027e-17	1	1
Candidatus Methanomassiliicoccus intestinalis	Candidatus Methanomassiliicoccus intestinalis	1.339052150503905	1.701820330151675e-16	1.5829762551520938	1.0750763472369094e-16	0.9999999999999999	1
Candidatus Methanoplasma termitum	Candidatus Methanoplasma termitum	1.1830726394513906	7.007495477095132e-17	1.598747724919363	4.3831152144085605e-17	1	1
Candidatus Nitrosocosmicus exaquare	Candidatus Nitrosocosmicus exaquare	1.8699863454348176	-3.2034265038149176e-16	1.5597173845254368	-2.0538506113975254e-16	0.9999999999999999	1
Candidatus Nitrosocosmicus franklandus	Candidatus Nitrosocosmicus franklandus	1.2189388332606252	1.1011778606863779e-16	1.5965367383622409	6.897291081544344e-17	1	1
Candidatus Nitrosopelagicus brevis	Candidatus Nitrosopelagicus brevis	870.0473489764183	3.844111804577901e-15	2.695662852672111	1.4260358266863286e-15	0.9999999999999989	1
Candidatus Nitrososphaera evergladensis	Candidatus Nitrososphaera evergladensis	1.0812244871202628	2.0021415648843235e-17	1.6119419290315518	1.2420680477535579e-17	1	1
Candidatus Nitrososphaera gargensis	Candidatus Nitrososphaera gargensis	1.0974158572284418	-3.003212347326485e-17	1.6117206728686104	-1.863357837298964e-17	1	1
Candidatus Nitrosotalea devanaterra	Candidatus Nitrosotalea devanaterra	1.409728225570482	-1.3013920171748102e-16	1.5925892239427908	-8.171548555081514e-17	0.9999999999999999	1
Candidatus Nitrosotalea okcheonensis	Candidatus Nitrosotalea okcheonensis	1.1146084693011185	1.0010707824421618e-17	1.6066759588168313	6.2306949758516215e-18	1	1
Candidatus Nitrosotenuis aquarius	Candidatus Nitrosotenuis aquarius	1.2353364990244642	2.0021415648843235e-17	1.5939521097514082	1.2560863984781677e-17	1	1
Candidatus Prometheoarchaeum syntrophicum	Candidatus Prometheoarchaeum syntrophicum	2.2082027820262287	0	1.5557420125040915	0	1	1
Cuniculiplasma divulgatum	Cuniculiplasma divulgatum	1.2004896297862637	1.0010707824421618e-17	1.5963397055251334	6.271038545099952e-18	1	1
Desulfurococcus amylolyticus	Desulfurococcus amylolyticus	1.0639543184645794	-3.003212347326485e-17	1.6145691625402827	-1.860070424360998e-17	1	1
DPANN group archaeon LC1Nh	DPANN group archaeon LC1Nh	1.0981457275992108	-1.0010707824421618e-17	1.6094738076476318	-6.219863769670801e-18	1	1
Ferroplasma acidarmanus	Ferroplasma acidarmanus	1.0981057776764924	1.0010707824421618e-17	1.6094723212072943	6.219869514073037e-18	1	1
Halalkaliarchaeum desulfuricum	Halalkaliarchaeum desulfuricum	1.1988795819299451	1.0010707824421618e-17	1.6033522695909541	6.243610973261379e-18	1	1
Halalkalicoccus jeotgali	Halalkalicoccus jeotgali	1.331323359956287	-3.003212347326485e-17	1.6089499766659272	-1.8665666371739872e-17	1	1
Halanaeroarchaeum sulfurireducens	Halanaeroarchaeum sulfurireducens	1.2134813509001885	8.008566259537294e-17	1.6094648486668128	4.9759187137085507e-17	1	1
haloarchaeon 3A1-DGR	haloarchaeon 3A1-DGR	1.146858242515827	-1.0010707824421618e-17	1.605773537064281	-6.2341965372797634e-18	1	1
Haloarcula sp. JP-L23	Haloarcula sp. JP-L23	5.859784744694073	9.810493667933184e-16	2.3087353028994144	4.249293392626137e-16	0.9999999999999997	1
Haloarcula taiwanensis	Haloarcula taiwanensis	6.971613166392256	8.90952996373524e-16	2.404647169478318	3.705129832277282e-16	0.9999999999999997	1
Halobacterium hubeiense	Halobacterium hubeiense	1.4650268233471906	5.005353912210809e-17	1.6151983098602518	3.098909825285711e-17	1	1
Halobacterium salinarum	Halobacterium salinarum	1.2133313663285068	0	1.613520649673595	0	1	1
Halobacterium sp. DL1	Halobacterium sp. DL1	1.3293968600002535	-6.00642469465297e-17	1.6202962789724038	-3.706991599377282e-17	1	1
Halobellus limi	Halobellus limi	1.3481737065526704	1.5016061736632426e-16	1.6068897063230088	9.344799258807358e-17	0.9999999999999999	1
Halobiforma lacisalsi	Halobiforma lacisalsi	1.4717835345801573	2.0021415648843236e-16	1.569643505309793	1.2755390368013343e-16	0.9999999999999999	1
Halodesulfurarchaeum formicicum	Halodesulfurarchaeum formicicum	1.2160724207428268	-2.0021415648843235e-17	1.5959391158084932	-1.2545225222267019e-17	1	1
Haloferax mediterranei	Haloferax mediterranei	1.2515249403776874	8.008566259537294e-17	1.5923766076436785	5.02931669624812e-17	1	1
Haloferax volcanii	Haloferax volcanii	1.2301016342488587	-1.0010707824421618e-17	1.6022895323918076	-6.247752120977909e-18	1	1
Halogeometricum borinquense	Halogeometricum borinquense	1.3977294692801017	-1.201284938930594e-16	1.6166667021062968	-7.430628325340549e-17	0.9999999999999999	1
Halohasta litchfieldiae	Halohasta litchfieldiae	1.1138861560054303	-6.00642469465297e-17	1.6067199752077899	-3.73831457088606e-17	1	1
Halomicrobium mukohataei	Halomicrobium mukohataei	1.5640541056879165	3.1033194255707014e-16	1.6507098797047313	1.8799908231759077e-16	0.9999999999999999	1
Haloplanus aerogenes	Haloplanus aerogenes	1.3802785519914809	3.003212347326485e-17	1.6170032532176968	1.8572704423138e-17	1	1
Haloplanus rallus	Haloplanus rallus	1.346885561822594	-1.4014990954190264e-16	1.6058159840352613	-8.727644445892199e-17	0.9999999999999999	1
Haloplanus sp. CBA1112	Haloplanus sp. CBA1112	1.1145755398508643	-1.0010707824421618e-17	1.6067435808089403	-6.230432748566868e-18	1	1
Haloplanus sp. CBA1113	Haloplanus sp. CBA1113	1.1486503452483656	-4.004283129768647e-17	1.604092186050083	-2.4962923980253248e-17	1	1
Haloprofundus sp. MHR1	Haloprofundus sp. MHR1	1.2986429095978402	-9.009637041979456e-17	1.5939647401405377	-5.652344004287754e-17	1	1
Haloquadratum walsbyi	Haloquadratum walsbyi	1.1476558533932475	3.003212347326485e-17	1.6038463638592142	1.872506254339775e-17	1	1
Halorhabdus sp. CBA1104	Halorhabdus sp. CBA1104	1.1638889810411215	2.0021415648843235e-17	1.606886770466968	1.2459755109580575e-17	1	1
Halorientalis sp. IM1011	Halorientalis sp. IM1011	1.729185183815842	2.0021415648843235e-17	1.683545859655218	1.1892408831051104e-17	1	1
Halorubrum ezzemoulense	Halorubrum ezzemoulense	1.1981188071149833	1.5016061736632426e-16	1.597848269036382	9.397676880601559e-17	0.9999999999999999	1
Halorubrum lacusprofundi	Halorubrum lacusprofundi	1.147197710197611	5.005353912210809e-17	1.6035284382166488	3.121462515362355e-17	1	1
Halorubrum sp. BOL3-1	Halorubrum sp. BOL3-1	1.553869004525767	2.1022486431285396e-16	1.6021287480109445	1.3121596162221655e-16	0.9999999999999999	1
Halorubrum sp. PV6	Halorubrum sp. PV6	1.2467219175975288	-1.0010707824421618e-17	1.6076660144335522	-6.226857901172221e-18	1	1
Halorussus sp. RC-68	Halorussus sp. RC-68	1.2804834255047546	-8.008566259537294e-17	1.602807947925505	-4.9965850680380547e-17	1	1
Halorussus sp. ZS-3	Halorussus sp. ZS-3	1.4496266134947708	5.005353912210809e-17	1.6072704711834453	3.11419515380341e-17	1	1
Halostagnicola larsenii	Halostagnicola larsenii	1.2977142749332613	8.008566259537294e-17	1.5939275419951193	5.024423035888426e-17	1	1
Halostella pelagica	Halostella pelagica	1.2972654986203005	-9.009637041979456e-17	1.6076356564966081	-5.604277937958554e-17	1	1
Haloterrigena turkmenica	Haloterrigena turkmenica	1.230782735001425	4.004283129768647e-17	1.6047649986675228	2.4952458042725914e-17	1	1
Metallosphaera cuprina	Metallosphaera cuprina	1.0812244871202628	-2.0021415648843235e-17	1.61201159800677	-1.2420143672414913e-17	1	1
Metallosphaera hakonensis	Metallosphaera hakonensis	2.3890801533735497	3.2034265038149176e-16	1.5480388307319635	2.0693450579015727e-16	0.9999999999999999	1
Metallosphaera sedula	Metallosphaera sedula	1.2164567157251711	2.0021415648843235e-17	1.5965359913051613	1.254053510718278e-17	1	1
Methanobacterium congolense	Methanobacterium congolense	1.1486090500473602	1.201284938930594e-16	1.603376212465609	7.492221286502094e-17	0.9999999999999999	1
Methanobacterium lacus	Methanobacterium lacus	1.1148768657075556	-1.1011778606863779e-16	1.6067591430152053	-6.853409644334958e-17	1	1
Methanobacterium paludis	Methanobacterium paludis	1.184544620723723	-1.0010707824421618e-17	1.6034941419581237	-6.243058557231108e-18	1	1
Methanobacterium sp. MB1	Methanobacterium sp. MB1	1.2352313475773902	2.402569877861188e-16	1.597581129681455	1.5038797299391245e-16	0.9999999999999999	1
Methanobrevibacter millerae	Methanobrevibacter millerae	1.2001540609825612	-1.0010707824421618e-17	1.5986579426358503	-6.261944820989078e-18	1	1
Methanobrevibacter olleyae	Methanobrevibacter olleyae	1.3848425069290127	-1.8019274083958912e-16	1.5875744793172177	-1.1350191325643268e-16	0.9999999999999999	1
Methanobrevibacter ruminantium	Methanobrevibacter ruminantium	1.5776975021604212	3.2034265038149176e-16	1.589458613110873	2.0154198903897235e-16	0.9999999999999999	1
Methanobrevibacter smithii	Methanobrevibacter smithii	1.0978382013807666	6.00642469465297e-17	1.6092043359545714	3.7325431956967675e-17	1	1
Methanobrevibacter sp. AbM4	Methanobrevibacter sp. AbM4	1.2000325803482381	0	1.596454268651272	0	1	1
Methanobrevibacter sp. YE315	Methanobrevibacter sp. YE315	1.2537300547097179	-1.0010707824421618e-17	1.5886742435479198	-6.301296735361632e-18	1	1
Methanocaldococcus sp. FS406-22	Methanocaldococcus sp. FS406-22	1.3367221856051166	-9.009637041979456e-17	1.5876794350096006	-5.674720502961592e-17	1	1
Methanocella paludicola	Methanocella paludicola	1.098511472458155	-6.00642469465297e-17	1.6094156278123597	-3.7320531693962485e-17	1	1
Methanococcoides methylutens	Methanococcoides methylutens	1.0807245863849313	-5.005353912210809e-17	1.611922971736034	-3.1052066382676246e-17	1	1
Methanococcus maripaludis	Methanococcus maripaludis	1.4390718056272118	-1.5016061736632426e-16	1.5785633732027444	-9.512485840949398e-17	0.9999999999999999	1
Methanococcus vannielii	Methanococcus vannielii	1.114386056740762	0	1.6091602534436054	0	1	1
Methanocorpusculum labreanum	Methanocorpusculum labreanum	1.0639543184645794	-3.003212347326485e-17	1.6145691625402827	-1.860070424360998e-17	1	1
Methanofervidicoccus sp. A16	Methanofervidicoccus sp. A16	1.3869019471734216	3.904176051524431e-16	1.6025647045546352	2.4362049410101235e-16	0.9999999999999998	1
Methanofollis liminatans	Methanofollis liminatans	1.0639543184645794	-3.003212347326485e-17	1.6145691625402827	-1.860070424360998e-17	1	1
Methanohalobium evestigatum	Methanohalobium evestigatum	1.3184846315779475	1.5016061736632426e-16	1.5900809395040432	9.443583256407084e-17	0.9999999999999999	1
Methanohalophilus portucalensis	Methanohalophilus portucalensis	15.33052201291812	-1.281370601525967e-15	2.04367475169166	-6.269934100156141e-16	0.9999999999999994	1
Methanolacinia petrolearia	Methanolacinia petrolearia	1.1658024707957073	1.0010707824421618e-17	1.598486027320795	6.262618285879205e-18	1	1
Methanomassiliicoccaceae archaeon DOK	Methanomassiliicoccaceae archaeon DOK	1.098243896162429	4.004283129768647e-17	1.609476129420209	2.4879419188473044e-17	1	1
Methanoplanus limicola	Methanoplanus limicola	1.0978382013807666	6.00642469465297e-17	1.6092043359545714	3.7325431956967675e-17	1	1
Methanoregula boonei	Methanoregula boonei	1.0981464536169974	0	1.60940482591311	0	1	1
Methanoregula formicica	Methanoregula formicica	1.1821565963632998	-3.2034265038149176e-16	1.5984696093082	-2.004058435118654e-16	0.9999999999999999	1
Methanosalsum zhilinae	Methanosalsum zhilinae	1.5967417617274744	0	1.563013341707302	0	1	1
Methanosarcina acetivorans	Methanosarcina acetivorans	1.0978382013807666	6.00642469465297e-17	1.6092043359545714	3.7325431956967675e-17	1	1
Methanosarcina barkeri	Methanosarcina barkeri	5.547057052788774	0	1.8997773112233902	0	1	1
Methanosarcina lacustris	Methanosarcina lacustris	2.756795137842186	0	1.6276172594489877	0	1	1
Methanosarcina mazei	Methanosarcina mazei	1.7286039190209102	-3.2034265038149176e-16	1.5701712694755856	-2.040176486533737e-16	0.9999999999999999	1
Methanosarcina siciliae	Methanosarcina siciliae	1.1324184886148516	-2.0021415648843235e-17	1.6067533436295773	-1.2460789783462243e-17	1	1
Methanosphaera sp. BMS	Methanosphaera sp. BMS	1.1654612891092222	1.5016061736632426e-16	1.6007074086348747	9.380891008331446e-17	0.9999999999999999	1
Methanospirillum hungatei	Methanospirillum hungatei	1.1826126886387773	2.0021415648843235e-17	1.6002665614817357	1.251130038629614e-17	1	1
Methanothermobacter wolfeii	Methanothermobacter wolfeii	1.0987509749478002	3.003212347326485e-17	1.609464369829577	1.865970072791664e-17	1	1
Methanothermus fervidus	Methanothermus fervidus	1.1147203120477076	8.008566259537294e-17	1.6067000353964667	4.984481286552728e-17	1	1
