Gene	Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Acidilobaceae	Acidilobaceae	1.4813899734736793	-0.0661430014466371	0.4335296103819384	-0.15256859015550356	0.8787384963810693	0.9803921822291037
Archaeoglobaceae	Archaeoglobaceae	1.1865219117514307	0.02001433640965715	0.4848803732181067	0.04127685407603494	0.9670751851125444	0.9803921822291037
Caldisphaeraceae	Caldisphaeraceae	1.2067381453179984	-0.24002045243353906	0.4606426715634978	-0.5210556191393857	0.6023280263956399	0.9803921822291037
Candidatus Nitrosocaldaceae	Candidatus Nitrosocaldaceae	1.2338268126839145	0.18189152782444543	0.5008728198314857	0.3631491281272584	0.7164934870466727	0.9803921822291037
Cuniculiplasmataceae	Cuniculiplasmataceae	1.0983685404155985	0.06948638882430772	0.5020203450011322	0.13841349163678018	0.8899136348628551	0.9803921822291037
Desulfurococcaceae	Desulfurococcaceae	1.437356545601962	-0.34161687007291414	0.42984600415035096	-0.7947424584024372	0.42676332892186175	0.9803921822291037
Ferroplasmaceae	Ferroplasmaceae	1.0900488129111163	0.029960635696557696	0.5034208527314554	0.059514093494533654	0.9525426403892482	0.9803921822291037
Haloarculaceae	Haloarculaceae	1.3826495620008834	-0.062207385383666124	0.45767157580679974	-0.135921452570011	0.8918833761610976	0.9803921822291037
Halobacteriaceae	Halobacteriaceae	1.2292987151046542	-0.265094344848868	0.4471386856022913	-0.5928682831184436	0.5532693056114271	0.9803921822291037
Haloferacaceae	Haloferacaceae	1.405014729274533	-0.6796155240539755	0.402208564515883	-1.68970923051326	0.09108359646745157	0.9245307164385432
Halorubraceae	Halorubraceae	1.573929772757363	0.08628843384809823	0.4545861171407902	0.18981757382039402	0.8494520843400002	0.9803921822291037
Methanobacteriaceae	Methanobacteriaceae	2.4117863360930456	-0.5987762375995211	0.3768299610158324	-1.5889825638741177	0.11206432926527797	0.9245307164385432
Methanocaldococcaceae	Methanocaldococcaceae	1.7579532692247772	0.5683922760732512	0.5177106722388155	1.0978956134229674	0.2722500736489381	0.9803921822291037
Methanocellaceae	Methanocellaceae	1.2078353459432472	0.057038372636316934	0.48438034060383484	0.11775534193896506	0.9062615152448255	0.9803921822291037
Methanococcaceae	Methanococcaceae	1.24439582105814	0.011503172149741565	0.4680418621205598	0.024577229262408455	0.9803921822291037	0.9803921822291037
Methanocorpusculaceae	Methanocorpusculaceae	1.1750378569753457	-0.17119984333811755	0.4738123193280005	-0.361324170677806	0.7178571269214038	0.9803921822291037
Methanomassiliicoccaceae	Methanomassiliicoccaceae	1.3564605365801374	0.17323771256131099	0.4656899177017983	0.37200228301322746	0.7098911495469203	0.9803921822291037
Methanomicrobiaceae	Methanomicrobiaceae	1.313109481139525	-0.09624028570132713	0.44332868880847776	-0.21708562547573784	0.8281416160682661	0.9803921822291037
Methanopyraceae	Methanopyraceae	2.1448583586482757	0.1606908005207046	0.40108453239267944	0.40064073167344494	0.6886846525953358	0.9803921822291037
Methanoregulaceae	Methanoregulaceae	1.2645896676968813	-0.4240032675878037	0.4177041150753633	-1.0150804176571349	0.3100674953497965	0.9803921822291037
Methanosarcinaceae	Methanosarcinaceae	5.343905128121324	0.01748431658983175	0.3488133053217064	0.05012514237008869	0.9600226642039941	0.9803921822291037
Methanospirillaceae	Methanospirillaceae	1.130450933183965	0.10794462620229396	0.501188552642639	0.21537727793887065	0.8294731838904768	0.9803921822291037
Methanothermaceae	Methanothermaceae	1.1111502982281807	-0.05588220838191881	0.4863099826071383	-0.11491067504378748	0.9085159236866202	0.9803921822291037
Methanotrichaceae	Methanotrichaceae	1.722837182156644	-0.8419490948106509	0.38000660846769585	-2.2156169815194793	0.02671774485449616	0.8816855801983733
Natrialbaceae	Natrialbaceae	1.4928284063863262	-0.06752003935546336	0.42086855913936133	-0.16043022908039464	0.8725421786459532	0.9803921822291037
Nitrososphaeraceae	Nitrososphaeraceae	3.156842613252696	0.33094825034656783	0.42150019137146427	0.7851674972429755	0.4323553694714197	0.9803921822291037
Picrophilaceae	Picrophilaceae	1.0896951738020995	0.06948622375367161	0.501883344851967	0.1384509457554662	0.8898840357736757	0.9803921822291037
Pyrodictiaceae	Pyrodictiaceae	2.8858514029098883	0.1785793956889643	0.37330910841302106	0.4783687074985268	0.6323878018660514	0.9803921822291037
Sulfolobaceae	Sulfolobaceae	6.023610723867782	-0.25767646764422236	0.3882277899675925	-0.6637249426830882	0.5068663722498518	0.9803921822291037
Thermococcaceae	Thermococcaceae	1.9243545786770588	0.29672326856486514	0.42132109074202634	0.7042687277826021	0.4812654374107371	0.9803921822291037
Thermofilaceae	Thermofilaceae	1.4342848360284155	0.23928278509504178	0.4492267479508785	0.5326548033627031	0.59427255803077494	0.9803921822291037
Thermoplasmataceae	Thermoplasmataceae	1.106190366702148	0.06947430740614097	0.5021710803397925	0.13834788606132276	0.8899654817410112	0.9803921822291037
Thermoproteaceae	Thermoproteaceae	1.5209253430772471	-0.622390134408118	0.3774710935918523	-1.6488418450422828	0.09918003974824409	0.9245307164385432
