Gene	Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Acanthopleuribacterales	Acanthopleuribacterales	1.5117059145286564	0.05860398187833436	0.5157082822277955	0.11363785282868148	0.909524879480555	0.9992267469451056
Acholeplasmatales	Acholeplasmatales	2.849276419879916	0.2727058839704984	0.5089771139191823	0.5357920356587975	0.592102287127048	0.9992267469451056
Acidaminococcales	Acidaminococcales	5.089251353473746	0.05695560227739744	0.7073231245017524	0.08052274880383375	0.935821504049615	0.9992267469451056
Acidiferrobacterales	Acidiferrobacterales	1.524085890262561	0.04822518271361807	0.4738287389292854	0.10177766511713263	0.9189331542288088	0.9992267469451056
Acidimicrobiales	Acidimicrobiales	8.075495659475788	-0.04764439706932546	0.6661345273108371	-0.07152368645664459	0.9429809737641819	0.9992267469451056
Acidithiobacillales	Acidithiobacillales	7.968157529968675	0.06498169621999599	0.704099098033454	0.09229055455615495	0.9264671927143437	0.9992267469451056
Acidobacteriales	Acidobacteriales	2.6892681903618145	0.014702066219530529	0.5396079340712119	0.027245830335753184	0.9782636619371807	0.9992267469451056
Acidothermales	Acidothermales	1.3002882998706011	0.12388462612444094	0.5062471518680458	0.2447117493250247	0.8066796299560751	0.9992267469451056
Actinomycetales	Actinomycetales	136.6581319308527	-1.0489385354178788	0.6947690902238632	-1.5097656907561876	0.13110322248453446	0.927390151704189
Actinopolysporales	Actinopolysporales	1.469503067890494	0.12314026963097668	0.5113878691840628	0.24079622738695639	0.8097130537143628	0.9992267469451056
Aeromonadales	Aeromonadales	140.1266774805235	-0.489688754083371	0.43886533465287475	-1.1158064112552786	0.2645050088813817	0.9992267469451056
Alteromonadales	Alteromonadales	55.01940233682234	0.43174782922444005	0.6497781444243081	0.66445421861174	0.506399641138688	0.9992267469451056
Anaerolineales	Anaerolineales	1.3440888700771703	0.12608220277028712	0.4882016249443233	0.25825846602756825	0.7962074384794336	0.9992267469451056
Aquificales	Aquificales	2.221902937451448	0.22950096920773483	0.5125971114315842	0.447721932273054	0.6543538910621531	0.9992267469451056
Ardenticatenales	Ardenticatenales	1.4281667485235001	0.12343205707988367	0.5093452102345617	0.24233477531484238	0.8085207698561226	0.9992267469451056
Atribacterales	Atribacterales	1.2404968182438538	0.1249422413542949	0.4993228549440353	0.25022335772773424	0.8024146228341762	0.9992267469451056
Bacillales	Bacillales	10323.054186902475	-0.3594825054730414	0.5172943212732459	-0.694928381560862	0.4871001852105252	0.9992267469451056
Bacteriovoracales	Bacteriovoracales	2.7677449243695893	-0.43814602199743286	0.532467246772698	-0.82286004379246	0.41058758683626756	0.9992267469451056
Bacteroidales	Bacteroidales	512.9653026775543	1.6286062421379564	0.7778120179474566	2.0938301344785515	0.03627511472994174	0.5131907765278524
Bacteroidetes Order II. Incertae sedis	Bacteroidetes Order II. Incertae sedis	1.7787750081328868	-0.012280507218165546	0.48780930757786617	-0.025174811196494604	0.9799155283406075	0.9992267469451056
Bdellovibrionales	Bdellovibrionales	2.2235645958371633	0.28748828427148015	0.4654505922844288	0.6176558565765043	0.5368022163985947	0.9992267469451056
