Gene	Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Acidilobaceae	Acidilobaceae	2.878585900149707	-0.41694044081761705	0.5640447136002035	-0.7391974975819836	0.459787080159018	0.9121121767081105
Archaeoglobaceae	Archaeoglobaceae	1.2368211952762829	-0.2071956206806684	0.855714773817267	-0.24213163897636977	0.8086781631224004	0.9121121767081105
Caldisphaeraceae	Caldisphaeraceae	1.0980759596337484	-0.19749182887780922	0.9070984870123333	-0.2177181769184497	0.8276487002586969	0.9121121767081105
Candidatus Nitrosocaldaceae	Candidatus Nitrosocaldaceae	1.3046004887136342	0.4552583123467163	0.7872755202797964	0.578270631588949	0.5630814189756671	0.9121121767081105
Cuniculiplasmataceae	Cuniculiplasmataceae	1.157570889157244	0.014770153133041376	0.8812171876641104	0.016761081535635287	0.9866272179678232	0.9866272179678232
Desulfurococcaceae	Desulfurococcaceae	1.487305739679519	-0.21907114541511655	0.7020339929829821	-0.31205204819822313	0.7550009680727271	0.9121121767081105
Ferroplasmaceae	Ferroplasmaceae	2.1428424069774614	0.21366179295731852	0.7154593613540765	0.29863581986395815	0.7652179316196399	0.9121121767081105
Haloarculaceae	Haloarculaceae	38.0244980288182	0.9844445776255895	1.3238597252243756	0.7436169851445099	0.4571082245670786	0.9121121767081105
Halobacteriaceae	Halobacteriaceae	4.266004194759891	0.649067960005597	0.8943992586156263	0.7257027035221839	0.4680210440765407	0.9121121767081105
Haloferacaceae	Haloferacaceae	5.40562549637513	0.49844225477847376	0.8773539215959583	0.5681199371307055	0.5699535308918855	0.9121121767081105
Halorubraceae	Halorubraceae	3.2337991209637624	0.43918233631569803	0.7923636022462514	0.5542686906246971	0.579394974291872	0.9121121767081105
Methanobacteriaceae	Methanobacteriaceae	2.1603132126936995	-0.012744344313056924	0.6406449560841995	-0.01989299094923639	0.9841287364523842	0.9866272179678232
Methanocaldococcaceae	Methanocaldococcaceae	1.5628260873009883	-0.04344034204380439	0.7398959497858604	-0.05871142024277445	0.9531819629924603	0.9866272179678232
Methanocellaceae	Methanocellaceae	1.3326429180836012	-0.8326075464114826	0.793681713547794	-1.0490446386747254	0.2941575740795561	0.9121121767081105
Methanococcaceae	Methanococcaceae	1.3831697646229457	-0.36308162274442335	0.7633634119308099	-0.47563403887286715	0.6343351207974327	0.9121121767081105
Methanocorpusculaceae	Methanocorpusculaceae	1.0980759596337484	-0.19749182887780922	0.9070984870123333	-0.2177181769184497	0.8276487002586969	0.9121121767081105
Methanomassiliicoccaceae	Methanomassiliicoccaceae	1.4893512586853568	-0.7068334812434357	0.8045151263745687	-0.8785832087815164	0.3796273033486038	0.9121121767081105
Methanomicrobiaceae	Methanomicrobiaceae	1.376604787760243	-0.18607362957056972	0.7425954702174615	-0.2505719965085162	0.8021450346587512	0.9121121767081105
Methanopyraceae	Methanopyraceae	2.304709099657996	-0.45957190258070185	0.6318912060839685	-0.7272959303054961	0.4670446906571895	0.9121121767081105
Methanoregulaceae	Methanoregulaceae	1.2515786396479622	-0.3884410359146808	0.7931508285005372	-0.4897442226077404	0.6243149045863297	0.9121121767081105
Methanosarcinaceae	Methanosarcinaceae	26.589635205944603	-0.4076816432976834	0.45246310883551644	-0.9010273662905136	0.367573769442698	0.9121121767081105
Methanospirillaceae	Methanospirillaceae	1.0980759596337484	-0.19749182887780922	0.9070984870123333	-0.2177181769184497	0.8276487002586969	0.9121121767081105
Methanothermaceae	Methanothermaceae	1.0980759596337484	-0.19749182887780922	0.9070984870123333	-0.2177181769184497	0.8276487002586969	0.9121121767081105
Methanotrichaceae	Methanotrichaceae	1.0980759596337484	-0.19749182887780922	0.9070984870123333	-0.2177181769184497	0.8276487002586969	0.9121121767081105
Natrialbaceae	Natrialbaceae	6.328517722491063	0.6506025773591899	0.8667553995691828	0.7506184301621533	0.45288232620095376	0.9121121767081105
Nitrososphaeraceae	Nitrososphaeraceae	3.8914474110748714	-0.2969750438643148	0.5847485186780519	-0.5078679712360621	0.6115459377355079	0.9121121767081105
Picrophilaceae	Picrophilaceae	1.203013844920494	-0.1863536108759906	0.8543825987190807	-0.21811494189532676	0.8273395557184641	0.9121121767081105
Pyrodictiaceae	Pyrodictiaceae	3.8866580910751423	-0.9396129172300999	0.6360106316034666	-1.4773541046966652	0.13958074187503286	0.9121121767081105
Sulfolobaceae	Sulfolobaceae	9.816443486348252	-0.48007284743990414	0.4857689620649395	-0.9882740251645104	0.32301846296020653	0.9121121767081105
Thermococcaceae	Thermococcaceae	2.4676952970466344	-0.36774584285962686	0.5743851162558431	-0.6402426393928794	0.5220148658139383	0.9121121767081105
Thermofilaceae	Thermofilaceae	2.0144884171859747	0.14263406324506564	0.6611484031522881	0.21573683391656245	0.8291928879164641	0.9121121767081105
Thermoplasmataceae	Thermoplasmataceae	1.1230759596337485	-0.19740751752257107	0.9078420954990467	-0.21744697508662547	0.8278600260265452	0.9121121767081105
Thermoproteaceae	Thermoproteaceae	2.0185343871312282	-0.5916598985904483	0.6362161255150012	-0.9299668380953316	0.3523882546993032	0.9121121767081105
